timestamp,solar_irradiance_W_per_m2,wind_speed_m_s,temperature_C,load_demand_kW,solar_output_kW,wind_output_kW,renewable_total_kW,net_load_kW,battery_soc_baseline_pct
2023-11-07T01:00:00Z,0.0,6.18,15.6496,263.8083,0.0,22.0551,22.0551,241.7532,10.0
2023-11-07T02:00:00Z,0.0,4.4643,15.8956,287.94,0.0,2.1534,2.1534,285.7867,10.0
2023-11-07T03:00:00Z,0.0,7.1704,17.3844,316.904,0.0,49.7489,49.7489,267.1552,10.0
2023-11-07T04:00:00Z,0.0,6.9831,19.9671,302.4877,0.0,43.3426,43.3426,259.1451,10.0
2023-11-07T05:00:00Z,0.0,6.4481,18.9493,310.9085,0.0,28.1189,28.1189,282.7896,10.0
2023-11-07T06:00:00Z,41.169,2.9616,22.7628,332.6202,4.1169,0.0,4.1169,328.5033,10.0
2023-11-07T07:00:00Z,155.4148,5.8362,22.4114,380.2949,15.5415,15.6475,31.189,349.1059,10.0
2023-11-07T08:00:00Z,415.1045,5.1082,22.6685,525.8411,41.5105,6.427,47.9374,477.9037,10.0
2023-11-07T09:00:00Z,429.7994,6.1609,22.8879,492.635,42.9799,21.6608,64.6408,427.9942,10.0
2023-11-07T10:00:00Z,684.9795,10.8894,24.8314,400.8156,68.498,336.8073,405.3053,-4.4897,10.2245
2023-11-07T11:00:00Z,758.2031,6.2151,23.972,423.0987,75.8203,22.7952,98.6155,324.4831,10.0
2023-11-07T12:00:00Z,735.7236,2.0884,25.0759,389.6723,73.5724,0.0,73.5724,316.0999,10.0
2023-11-07T13:00:00Z,758.2031,5.92,21.4295,408.5518,75.8203,17.0758,92.8961,315.6557,10.0
2023-11-07T14:00:00Z,684.9795,9.1747,21.0789,403.5672,68.498,161.4724,229.9703,173.5969,10.0
2023-11-07T15:00:00Z,568.1329,8.6137,20.3589,387.0567,56.8133,121.3341,178.1474,208.9093,10.0
2023-11-07T16:00:00Z,415.1045,6.2186,18.4052,380.6045,41.5105,22.8699,64.3803,316.2242,10.0
2023-11-07T17:00:00Z,235.6401,4.2223,17.869,503.3026,23.564,1.2525,24.8165,478.4861,10.0
2023-11-07T18:00:00Z,31.6966,5.6223,16.9765,456.3284,3.1697,12.3684,15.538,440.7904,10.0
2023-11-07T19:00:00Z,0.0,6.3408,16.106,509.5209,0.0,25.5744,25.5744,483.9465,10.0
2023-11-07T20:00:00Z,0.0,18.8355,16.3331,473.4821,0.0,500.0,500.0,-26.5179,11.3259
2023-11-07T21:00:00Z,0.0,6.9756,13.0239,394.8378,0.0,43.0974,43.0974,351.7403,10.0
2023-11-07T22:00:00Z,0.0,7.408,14.4948,358.6935,0.0,58.7449,58.7449,299.9487,10.0
2023-11-07T23:00:00Z,0.0,5.8103,13.6804,316.7691,0.0,15.2235,15.2235,301.5456,10.0
2023-11-08T00:00:00Z,0.0,4.8669,15.1181,308.5693,0.0,4.4626,4.4626,304.1068,10.0
2023-11-08T01:00:00Z,0.0,8.6658,15.914,332.3419,0.0,124.7467,124.7467,207.5952,10.0
2023-11-08T02:00:00Z,0.0,5.8561,15.5313,323.6736,0.0,15.98,15.98,307.6936,10.0
2023-11-08T03:00:00Z,0.0,14.6295,16.8229,295.951,0.0,500.0,500.0,-204.049,20.2025
2023-11-08T04:00:00Z,0.0,5.5868,19.5298,287.4633,0.0,11.8716,11.8716,275.5917,10.0
2023-11-08T05:00:00Z,0.0,2.4895,20.3357,295.8506,0.0,0.0,0.0,295.8506,10.0
2023-11-08T06:00:00Z,39.6986,7.3246,21.2986,331.2494,3.9699,55.4737,59.4436,271.8058,10.0
2023-11-08T07:00:00Z,180.0867,2.338,23.2117,379.7389,18.0087,0.0,18.0087,361.7302,10.0
2023-11-08T08:00:00Z,412.8828,4.3692,24.08,551.69,41.2883,1.7604,43.0487,508.6413,10.0
2023-11-08T09:00:00Z,565.662,5.2151,23.3182,485.9005,56.5662,7.455,64.0212,421.8793,10.0
2023-11-08T10:00:00Z,682.3366,8.289,23.1661,362.5095,68.2337,101.4739,169.7075,192.802,10.0
2023-11-08T11:00:00Z,755.4596,6.3341,22.5859,366.7556,75.546,25.4199,100.9658,265.7897,10.0
2023-11-08T12:00:00Z,780.3638,2.4202,23.3818,334.3855,78.0364,0.0,78.0364,256.3491,10.0
2023-11-08T13:00:00Z,175.4347,7.257,21.1306,387.1364,17.5435,52.9101,70.4536,316.6828,10.0
2023-11-08T14:00:00Z,682.3366,5.6986,21.6176,417.2865,68.2337,13.4796,81.7132,335.5732,10.0
2023-11-08T15:00:00Z,565.662,10.83,21.5291,360.9016,56.5662,329.2566,385.8228,-24.9212,11.2461
2023-11-08T16:00:00Z,412.8828,6.1394,18.6647,394.8459,41.2883,21.2227,62.511,332.3349,10.0
2023-11-08T17:00:00Z,119.01,7.6928,17.1879,476.0995,11.901,70.8802,82.7812,393.3183,10.0
2023-11-08T18:00:00Z,39.6986,3.8793,18.516,455.2739,3.9699,0.4663,4.4361,450.8378,10.0
2023-11-08T19:00:00Z,0.0,8.0752,16.9924,496.5138,0.0,89.6602,89.6602,406.8536,10.0
2023-11-08T20:00:00Z,0.0,7.6759,13.9235,488.5808,0.0,70.1194,70.1194,418.4614,10.0
2023-11-08T21:00:00Z,0.0,10.0839,14.3276,386.2391,0.0,243.8099,243.8099,142.4291,10.0
2023-11-08T22:00:00Z,0.0,2.0102,14.3469,308.4445,0.0,0.0,0.0,308.4445,10.0
2023-11-08T23:00:00Z,0.0,5.5188,14.3922,273.8234,0.0,10.9609,10.9609,262.8626,10.0
2023-11-09T00:00:00Z,0.0,7.3151,16.3657,357.578,0.0,55.1071,55.1071,302.4709,10.0
2023-11-09T01:00:00Z,0.0,2.8152,15.4328,335.1343,0.0,0.0,0.0,335.1343,10.0
2023-11-09T02:00:00Z,0.0,5.2804,16.6184,302.3043,0.0,8.133,8.133,294.1713,10.0
2023-11-09T03:00:00Z,0.0,11.0467,18.2757,313.5151,0.0,357.354,357.354,-43.8388,12.1919
2023-11-09T04:00:00Z,0.0,5.458,20.0711,301.5899,0.0,10.1855,10.1855,291.4044,10.0
2023-11-09T05:00:00Z,0.0,13.2537,21.1121,324.0271,0.0,500.0,500.0,-175.9729,18.7986
2023-11-09T06:00:00Z,38.2531,2.3693,21.9192,315.0302,3.8253,0.0,3.8253,311.2049,10.0
2023-11-09T07:00:00Z,77.3283,7.7962,20.858,394.9266,7.7328,75.673,83.4059,311.5207,10.0
2023-11-09T08:00:00Z,89.7233,6.764,22.7231,560.1133,8.9723,36.5759,45.5482,514.5651,10.0
2023-11-09T09:00:00Z,563.2245,6.2706,24.5302,519.5405,56.3224,23.9952,80.3177,439.2228,10.0
2023-11-09T10:00:00Z,208.476,12.6321,24.1315,431.3033,20.8476,500.0,520.8476,-89.5443,14.4772
2023-11-09T11:00:00Z,752.7514,3.6366,24.5369,422.1772,75.2751,0.177,75.4521,346.7251,10.0
2023-11-09T12:00:00Z,777.6227,10.4445,25.0984,388.3703,77.7623,282.9755,360.7378,27.6325,10.0
2023-11-09T13:00:00Z,752.7514,7.9052,21.2397,381.9305,75.2751,80.9477,156.2229,225.7077,10.0
2023-11-09T14:00:00Z,491.9174,4.6358,22.519,355.3311,49.1917,3.0022,52.1939,303.1372,10.0
2023-11-09T15:00:00Z,474.1399,10.4092,19.8449,402.2419,47.414,278.9652,326.3791,75.8627,10.0
2023-11-09T16:00:00Z,410.6925,5.6614,19.8165,430.8039,41.0693,12.9286,53.9978,376.8061,10.0
2023-11-09T17:00:00Z,231.8896,8.8316,17.5458,473.9982,23.189,136.0212,159.2101,314.788,10.0
2023-11-09T18:00:00Z,38.2531,5.1281,18.5081,461.9369,3.8253,6.6099,10.4352,451.5017,10.0
2023-11-09T19:00:00Z,0.0,9.1955,15.4757,545.3185,0.0,163.1094,163.1094,382.2091,10.0
2023-11-09T20:00:00Z,0.0,6.9547,13.9105,491.2047,0.0,42.4215,42.4215,448.7831,10.0
2023-11-09T21:00:00Z,0.0,3.2574,14.4714,424.3946,0.0,0.0117,0.0117,424.3829,10.0
2023-11-09T22:00:00Z,0.0,7.0627,14.2051,319.9959,0.0,45.9912,45.9912,274.0047,10.0
2023-11-09T23:00:00Z,0.0,3.6829,15.1896,302.908,0.0,0.2185,0.2185,302.6896,10.0
2023-11-10T00:00:00Z,0.0,5.3099,14.8638,337.2019,0.0,8.4529,8.4529,328.749,10.0
2023-11-10T01:00:00Z,0.0,3.5305,17.6854,311.1774,0.0,0.1024,0.1024,311.075,10.0
2023-11-10T02:00:00Z,0.0,1.8333,16.1345,300.3192,0.0,0.0,0.0,300.3192,10.0
2023-11-10T03:00:00Z,0.0,3.8659,17.3522,301.768,0.0,0.4453,0.4453,301.3227,10.0
2023-11-10T04:00:00Z,0.0,6.1986,18.142,311.9845,0.0,22.4442,22.4442,289.5403,10.0
2023-11-10T05:00:00Z,0.0,5.8012,20.1257,334.769,0.0,15.0756,15.0756,319.6934,10.0
2023-11-10T06:00:00Z,36.833,5.9442,21.477,329.9457,3.6833,17.5049,21.1882,308.7574,10.0
2023-11-10T07:00:00Z,76.755,4.2684,22.5626,423.2826,7.6755,1.3997,9.0752,414.2074,10.0
2023-11-10T08:00:00Z,408.5343,7.6383,23.1432,561.2141,40.8534,68.4419,109.2953,451.9188,10.0
2023-11-10T09:00:00Z,560.8209,7.9142,22.9657,471.7953,56.0821,81.397,137.4791,334.3162,10.0
2023-11-10T10:00:00Z,677.1552,5.3651,22.8642,398.2341,67.7155,9.0744,76.7899,321.4441,10.0
2023-11-10T11:00:00Z,750.0791,10.1779,23.2003,387.7698,75.0079,253.6518,328.6597,59.1101,10.0
2023-11-10T12:00:00Z,774.9179,7.536,24.2176,367.6417,77.4918,64.0115,141.5033,226.1384,10.0
2023-11-10T13:00:00Z,750.0791,8.125,23.6382,384.7769,75.0079,92.3268,167.3347,217.4422,10.0
2023-11-10T14:00:00Z,677.1552,4.7907,21.1689,427.7065,67.7155,3.9382,71.6538,356.0528,10.0
2023-11-10T15:00:00Z,560.8209,1.4401,19.0984,400.6976,56.0821,0.0,56.0821,344.6155,10.0
2023-11-10T16:00:00Z,408.5343,9.6846,18.6647,407.6201,40.8534,204.862,245.7154,161.9047,10.0
2023-11-10T17:00:00Z,178.0915,8.9555,19.5435,520.8304,17.8091,144.8798,162.689,358.1415,10.0
2023-11-10T18:00:00Z,29.6131,3.1136,17.2449,459.4361,2.9613,0.001,2.9623,456.4738,10.0
2023-11-10T19:00:00Z,0.0,5.0453,15.7611,500.2537,0.0,5.868,5.868,494.3857,10.0
2023-11-10T20:00:00Z,0.0,7.1815,15.3785,504.3897,0.0,50.1445,50.1445,454.2452,10.0
2023-11-10T21:00:00Z,0.0,7.1035,15.4568,411.4813,0.0,47.3904,47.3904,364.0909,10.0
2023-11-10T22:00:00Z,0.0,9.3566,12.593,337.6206,0.0,176.161,176.161,161.4596,10.0
2023-11-10T23:00:00Z,0.0,3.2707,13.5242,335.4202,0.0,0.0136,0.0136,335.4066,10.0
2023-11-11T00:00:00Z,0.0,5.4562,13.7537,235.5294,0.0,10.163,10.163,225.3664,10.0
2023-11-11T01:00:00Z,0.0,2.877,15.6641,204.5414,0.0,0.0,0.0,204.5414,10.0
2023-11-11T02:00:00Z,0.0,5.1737,16.2726,179.2933,0.0,7.044,7.044,172.2493,10.0
2023-11-11T03:00:00Z,0.0,1.6984,18.0747,217.4401,0.0,0.0,0.0,217.4401,10.0
2023-11-11T04:00:00Z,0.0,10.0288,18.1056,251.9289,0.0,238.1667,238.1667,13.7622,10.0
2023-11-11T05:00:00Z,0.0,6.15,21.2786,222.0705,0.0,21.4366,21.4366,200.6339,10.0
2023-11-11T06:00:00Z,35.4382,9.2194,21.0432,260.0088,3.5438,165.0026,168.5464,91.4624,10.0
2023-11-11T07:00:00Z,228.2554,2.5788,22.8426,327.9201,22.8255,0.0,22.8255,305.0945,10.0
2023-11-11T08:00:00Z,110.8957,4.2562,24.138,350.2845,11.0896,1.3595,12.449,337.8354,10.0
2023-11-11T09:00:00Z,133.6384,4.5995,24.5573,315.6048,13.3638,2.8066,16.1704,299.4344,10.0
2023-11-11T10:00:00Z,674.6181,5.5864,23.9733,257.8992,67.4618,11.8662,79.328,178.5712,10.0
2023-11-11T11:00:00Z,349.6503,9.087,24.2615,214.595,34.965,154.6838,189.6488,24.9462,10.0
2023-11-11T12:00:00Z,772.2501,5.6524,24.6843,221.7637,77.225,12.7988,90.0238,131.7399,10.0
2023-11-11T13:00:00Z,747.4437,4.3122,22.6616,237.4856,74.7444,1.5496,76.294,161.1916,10.0
2023-11-11T14:00:00Z,674.6181,2.9465,20.3829,231.4226,67.4618,0.0,67.4618,163.9608,10.0
2023-11-11T15:00:00Z,558.452,3.0385,20.4897,255.8471,55.8452,0.0,55.8452,200.0018,10.0
2023-11-11T16:00:00Z,406.4085,8.3763,18.5752,259.8262,40.6408,106.5864,147.2273,112.599,10.0
2023-11-11T17:00:00Z,228.2554,5.6901,14.9704,277.8901,22.8255,13.352,36.1775,241.7126,10.0
2023-11-11T18:00:00Z,35.4382,7.7868,16.5745,352.8241,3.5438,75.2263,78.7701,274.054,10.0
2023-11-11T19:00:00Z,0.0,7.3829,15.1936,396.4249,0.0,57.7471,57.7471,338.6778,10.0
2023-11-11T20:00:00Z,0.0,3.2464,15.4388,390.6728,0.0,0.0103,0.0103,390.6625,10.0
2023-11-11T21:00:00Z,0.0,3.3141,13.0328,287.9428,0.0,0.0213,0.0213,287.9215,10.0
2023-11-11T22:00:00Z,0.0,8.0774,12.1068,215.7192,0.0,89.7777,89.7777,125.9415,10.0
2023-11-11T23:00:00Z,0.0,7.7397,13.9516,243.2095,0.0,73.0304,73.0304,170.1791,10.0
2023-11-12T00:00:00Z,0.0,5.1125,14.5311,213.8345,0.0,6.4657,6.4657,207.3688,10.0
2023-11-12T01:00:00Z,0.0,2.6811,15.0393,202.7778,0.0,0.0,0.0,202.7778,10.0
2023-11-12T02:00:00Z,0.0,1.6398,16.0017,229.9988,0.0,0.0,0.0,229.9988,10.0
2023-11-12T03:00:00Z,0.0,4.4759,16.1182,249.9139,0.0,2.205,2.205,247.7089,10.0
2023-11-12T04:00:00Z,0.0,1.5554,18.3421,217.6801,0.0,0.0,0.0,217.6801,10.0
2023-11-12T05:00:00Z,0.0,4.0458,19.4267,241.7106,0.0,0.7846,0.7846,240.926,10.0
2023-11-12T06:00:00Z,34.069,5.4027,22.0537,265.0268,3.4069,9.5134,12.9203,252.1066,10.0
2023-11-12T07:00:00Z,93.7942,3.266,22.3959,341.086,9.3794,0.0129,9.3923,331.6937,10.0
2023-11-12T08:00:00Z,404.3158,3.219,22.5331,370.8712,40.4316,0.0072,40.4388,330.4324,10.0
2023-11-12T09:00:00Z,516.7884,10.3665,25.0345,301.1579,51.6788,274.173,325.8518,-24.694,11.2347
2023-11-12T10:00:00Z,672.1179,7.0413,23.2121,230.238,67.2118,45.2699,112.4816,117.7563,10.0
2023-11-12T11:00:00Z,744.8459,11.3654,23.8684,247.8558,74.4846,401.517,476.0015,-228.1457,21.4073
2023-11-12T12:00:00Z,380.662,5.3865,22.6442,243.5927,38.0662,9.3227,47.3889,196.2038,11.5971
2023-11-12T13:00:00Z,744.8459,7.8405,23.6477,209.684,74.4846,77.786,152.2706,57.4135,10.0
2023-11-12T14:00:00Z,158.9156,4.2823,21.0679,274.7672,15.8916,1.446,17.3376,257.4296,10.0
2023-11-12T15:00:00Z,244.7932,7.22,19.8915,211.9091,24.4793,51.5459,76.0252,135.8839,10.0
2023-11-12T16:00:00Z,404.3158,3.4631,18.3411,273.0676,40.4316,0.0681,40.4997,232.5679,10.0
2023-11-12T17:00:00Z,226.4829,1.3811,17.3834,329.9769,22.6483,0.0,22.6483,307.3286,10.0
2023-11-12T18:00:00Z,34.069,10.8028,17.1805,365.6096,3.4069,325.8335,329.2404,36.3692,10.0
2023-11-12T19:00:00Z,0.0,6.376,15.7913,380.5261,0.0,26.3905,26.3905,354.1356,10.0
2023-11-12T20:00:00Z,0.0,10.6832,14.179,347.7079,0.0,311.0749,311.0749,36.633,10.0
2023-11-12T21:00:00Z,0.0,4.8019,15.3527,292.7858,0.0,4.0129,4.0129,288.7729,10.0
2023-11-12T22:00:00Z,0.0,4.7592,14.354,274.7668,0.0,3.734,3.734,271.0329,10.0
2023-11-12T23:00:00Z,0.0,5.2708,13.2132,209.331,0.0,8.0307,8.0307,201.3003,10.0
2023-11-13T00:00:00Z,0.0,7.6362,12.641,275.1243,0.0,68.3489,68.3489,206.7754,10.0
2023-11-13T01:00:00Z,0.0,6.4776,14.4009,321.1306,0.0,28.8454,28.8454,292.2853,10.0
2023-11-13T02:00:00Z,0.0,10.6627,16.2648,325.7203,0.0,308.5949,308.5949,17.1254,10.0
2023-11-13T03:00:00Z,0.0,1.9605,17.6546,354.7015,0.0,0.0,0.0,354.7015,10.0
2023-11-13T04:00:00Z,0.0,7.6561,19.7106,284.7186,0.0,69.2337,69.2337,215.4849,10.0
2023-11-13T05:00:00Z,0.0,4.7966,18.551,312.4858,0.0,3.9774,3.9774,308.5085,10.0
2023-11-13T06:00:00Z,9.9832,3.6721,20.4123,359.0674,0.9983,0.2082,1.2065,357.8609,10.0
2023-11-13T07:00:00Z,224.7407,6.1972,20.7093,411.1812,22.4741,22.4149,44.889,366.2922,10.0
2023-11-13T08:00:00Z,402.2566,6.2792,21.3428,549.8743,40.2257,24.184,64.4097,485.4646,10.0
2023-11-13T09:00:00Z,553.8208,3.654,22.5533,508.7836,55.3821,0.1919,55.574,453.2096,10.0
2023-11-13T10:00:00Z,572.7771,4.2796,23.7181,405.867,57.2777,1.4371,58.7148,347.1523,10.0
2023-11-13T11:00:00Z,742.2864,5.8257,23.9525,416.7186,74.2286,15.4746,89.7033,327.0153,10.0
2023-11-13T12:00:00Z,764.6636,5.8473,21.7332,371.0306,76.4664,15.8316,92.298,278.7326,10.0
2023-11-13T13:00:00Z,344.149,5.189,21.0777,365.487,34.4149,7.1941,41.609,323.878,10.0
2023-11-13T14:00:00Z,669.6551,3.8364,19.0716,392.2678,66.9655,0.4012,67.3668,324.901,10.0
2023-11-13T15:00:00Z,279.8439,1.7481,19.8599,349.5667,27.9844,0.0,27.9844,321.5824,10.0
2023-11-13T16:00:00Z,402.2566,12.4954,17.6193,427.24,40.2257,500.0,540.2257,-112.9857,15.6493
2023-11-13T17:00:00Z,156.0667,11.2975,18.7204,446.9005,15.6067,391.8229,407.4295,39.471,13.6757
2023-11-13T18:00:00Z,32.7256,5.8753,16.2613,486.8532,3.2726,16.3038,19.5763,467.2769,10.0
2023-11-13T19:00:00Z,0.0,14.8217,14.6445,526.4805,0.0,500.0,500.0,26.4805,10.0
2023-11-13T20:00:00Z,0.0,7.3465,13.3802,479.5288,0.0,56.3204,56.3204,423.2084,10.0
2023-11-13T21:00:00Z,0.0,2.5999,12.0271,408.6244,0.0,0.0,0.0,408.6244,10.0
2023-11-13T22:00:00Z,0.0,3.1207,11.9836,346.1214,0.0,0.0012,0.0012,346.1202,10.0
2023-11-13T23:00:00Z,0.0,10.4428,12.8997,313.4086,0.0,282.779,282.779,30.6296,10.0
2023-11-14T00:00:00Z,0.0,6.9996,13.1948,352.3524,0.0,43.8819,43.8819,308.4705,10.0
2023-11-14T01:00:00Z,0.0,9.1832,13.6891,322.2546,0.0,162.1381,162.1381,160.1165,10.0
2023-11-14T02:00:00Z,0.0,10.087,16.1009,330.1805,0.0,244.1353,244.1353,86.0451,10.0
2023-11-14T03:00:00Z,0.0,5.6411,17.444,336.486,0.0,12.6357,12.6357,323.8503,10.0
2023-11-14T04:00:00Z,0.0,2.3546,17.7652,328.061,0.0,0.0,0.0,328.061,10.0
2023-11-14T05:00:00Z,0.0,3.7568,21.4531,358.9498,0.0,0.2973,0.2973,358.6526,10.0
2023-11-14T06:00:00Z,20.3526,2.5913,18.9771,338.7451,2.0353,0.0,2.0353,336.7099,10.0
2023-11-14T07:00:00Z,223.029,3.8899,21.8175,409.1067,22.3029,0.4834,22.7863,386.3204,10.0
2023-11-14T08:00:00Z,400.2314,5.6285,22.3354,541.1714,40.0231,12.455,52.4781,488.6933,10.0
2023-11-14T09:00:00Z,551.5596,3.498,22.5028,487.6262,55.156,0.0847,55.2406,432.3856,10.0
2023-11-14T10:00:00Z,667.2304,4.0119,22.5262,403.7007,66.723,0.7107,67.4338,336.2669,10.0
2023-11-14T11:00:00Z,739.766,6.1091,23.0465,413.6813,73.9766,20.6137,94.5903,319.0909,10.0
2023-11-14T12:00:00Z,764.477,5.3853,22.3285,378.7171,76.4477,9.3078,85.7555,292.9616,10.0
2023-11-14T13:00:00Z,739.766,6.2635,21.3675,399.3753,73.9766,23.8395,97.8161,301.5591,10.0
2023-11-14T14:00:00Z,373.8573,5.9421,19.4251,410.2829,37.3857,17.4668,54.8526,355.4304,10.0
2023-11-14T15:00:00Z,551.5596,7.4716,17.8998,406.8867,55.156,61.3249,116.4809,290.4059,10.0
2023-11-14T16:00:00Z,400.2314,11.2481,17.9353,407.336,40.0231,384.8678,424.8909,-17.5549,10.8777
2023-11-14T17:00:00Z,223.029,3.1729,16.5277,498.4571,22.3029,0.0035,22.3064,476.1506,10.0
2023-11-14T18:00:00Z,31.4082,2.9564,15.5268,479.8663,3.1408,0.0,3.1408,476.7255,10.0
2023-11-14T19:00:00Z,0.0,9.3216,14.5797,463.2285,0.0,173.271,173.271,289.9576,10.0
2023-11-14T20:00:00Z,0.0,6.0579,13.3712,461.0667,0.0,19.6122,19.6122,441.4545,10.0
2023-11-14T21:00:00Z,0.0,8.2518,13.1818,429.4183,0.0,99.3471,99.3471,330.0712,10.0
2023-11-14T22:00:00Z,0.0,3.9717,12.3703,373.4267,0.0,0.6294,0.6294,372.7973,10.0
2023-11-14T23:00:00Z,0.0,8.9883,14.9182,331.0149,0.0,147.2811,147.2811,183.7338,10.0
2023-11-15T00:00:00Z,0.0,10.6634,12.9684,330.9133,0.0,308.6735,308.6735,22.2398,10.0
2023-11-15T01:00:00Z,0.0,7.0627,14.1918,298.1583,0.0,45.9939,45.9939,252.1643,10.0
2023-11-15T02:00:00Z,0.0,3.0425,14.8745,309.0213,0.0,0.0001,0.0001,309.0213,10.0
2023-11-15T03:00:00Z,0.0,10.0485,16.0636,340.3753,0.0,240.1739,240.1739,100.2014,10.0
2023-11-15T04:00:00Z,0.0,8.5594,18.1229,323.4573,0.0,117.8476,117.8476,205.6097,10.0
2023-11-15T05:00:00Z,0.0,8.1087,19.2901,317.5836,0.0,91.4466,91.4466,226.137,10.0
2023-11-15T06:00:00Z,28.9797,2.1959,20.1388,331.8386,2.898,0.0,2.898,328.9406,10.0
2023-11-15T07:00:00Z,184.9678,8.7642,21.3503,434.4675,18.4968,131.3618,149.8586,284.6089,10.0
2023-11-15T08:00:00Z,398.2408,3.597,21.7086,579.0963,39.8241,0.1459,39.97,539.1263,10.0
2023-11-15T09:00:00Z,549.3356,4.398,23.3296,507.3251,54.9336,1.8738,56.8073,450.5178,10.0
2023-11-15T10:00:00Z,664.8447,7.0347,25.1535,421.0046,66.4845,45.0485,111.533,309.4715,10.0
2023-11-15T11:00:00Z,171.058,4.8473,22.0531,392.6028,17.1058,4.3239,21.4297,371.1731,10.0
2023-11-15T12:00:00Z,354.96,7.7787,22.8224,412.921,35.496,74.8452,110.3412,302.5798,10.0
2023-11-15T13:00:00Z,737.2855,7.3251,21.6787,375.3047,73.7285,55.4934,129.222,246.0827,10.0
2023-11-15T14:00:00Z,664.8447,3.4982,21.2669,380.3911,66.4845,0.0848,66.5693,313.8219,10.0
2023-11-15T15:00:00Z,316.6567,7.587,20.0892,373.9019,31.6657,66.1959,97.8615,276.0404,10.0
2023-11-15T16:00:00Z,398.2408,10.916,18.3037,452.605,39.8241,340.2219,380.046,72.559,10.0
2023-11-15T17:00:00Z,221.3482,3.6795,16.7644,469.4163,22.1348,0.2152,22.35,447.0663,10.0
2023-11-15T18:00:00Z,13.6012,6.7557,15.1638,490.82,1.3601,36.3331,37.6932,453.1268,10.0
2023-11-15T19:00:00Z,0.0,4.916,13.7978,521.4931,0.0,4.8245,4.8245,516.6685,10.0
2023-11-15T20:00:00Z,0.0,5.7424,13.6713,543.0969,0.0,14.1455,14.1455,528.9514,10.0
2023-11-15T21:00:00Z,0.0,4.5249,11.984,409.9295,0.0,2.4322,2.4322,407.4973,10.0
2023-11-15T22:00:00Z,0.0,5.0023,12.5044,303.8085,0.0,5.5062,5.5062,298.3023,10.0
2023-11-15T23:00:00Z,0.0,2.063,14.3755,345.107,0.0,0.0,0.0,345.107,10.0
2023-11-16T00:00:00Z,0.0,13.043,13.7431,306.7972,0.0,500.0,500.0,-193.2028,19.6601
2023-11-16T01:00:00Z,0.0,6.9944,15.3319,310.7069,0.0,43.7111,43.7111,266.9958,10.0
2023-11-16T02:00:00Z,0.0,6.0542,16.9444,300.806,0.0,19.5406,19.5406,281.2654,10.0
2023-11-16T03:00:00Z,0.0,5.2282,16.5036,319.0329,0.0,7.5876,7.5876,311.4453,10.0
2023-11-16T04:00:00Z,0.0,6.3364,18.1821,318.8101,0.0,25.4732,25.4732,293.3369,10.0
2023-11-16T05:00:00Z,0.0,5.2029,18.967,303.1228,0.0,7.3325,7.3325,295.7904,10.0
2023-11-16T06:00:00Z,28.8517,5.0614,19.6621,325.5671,2.8852,6.0082,8.8934,316.6737,10.0
2023-11-16T07:00:00Z,219.6986,5.921,20.5573,412.5579,21.9699,17.0938,39.0637,373.4942,10.0
2023-11-16T08:00:00Z,396.2852,4.7135,23.148,507.1825,39.6285,3.4504,43.0789,464.1036,10.0
2023-11-16T09:00:00Z,542.4802,4.0806,23.013,464.1472,54.248,0.8655,55.1135,409.0337,10.0
2023-11-16T10:00:00Z,662.4984,6.8978,24.8213,455.2773,66.2498,40.6158,106.8656,348.4117,10.0
2023-11-16T11:00:00Z,734.8455,9.6977,23.7764,407.5375,73.4845,206.0698,279.5543,127.9832,10.0
2023-11-16T12:00:00Z,759.4945,3.9973,21.5736,387.9418,75.9495,0.6803,76.6298,311.312,10.0
2023-11-16T13:00:00Z,734.8455,2.6314,22.3506,363.3672,73.4845,0.0,73.4845,289.8827,10.0
2023-11-16T14:00:00Z,662.4984,4.6811,20.1696,398.5348,66.2498,3.2588,69.5087,329.0261,10.0
2023-11-16T15:00:00Z,547.1492,13.2536,20.4857,425.587,54.7149,500.0,554.7149,-129.128,16.4564
2023-11-16T16:00:00Z,396.2852,9.2743,17.4884,482.7294,39.6285,169.4066,209.0352,273.6942,10.0
2023-11-16T17:00:00Z,219.6986,6.8943,15.6282,524.9424,21.9699,40.5061,62.476,462.4664,10.0
2023-11-16T18:00:00Z,28.8517,10.8185,14.679,464.4191,2.8852,327.8004,330.6856,133.7336,10.0
2023-11-16T19:00:00Z,0.0,5.6597,13.6945,514.4663,0.0,12.9046,12.9046,501.5618,10.0
2023-11-16T20:00:00Z,0.0,13.1898,12.8043,452.1463,0.0,500.0,500.0,-47.8537,12.3927
2023-11-16T21:00:00Z,0.0,4.6106,12.5725,383.568,0.0,2.8653,2.8653,380.7026,10.0
2023-11-16T22:00:00Z,0.0,4.1993,13.8314,338.8704,0.0,1.1831,1.1831,337.6873,10.0
2023-11-16T23:00:00Z,0.0,7.1023,14.9411,313.2147,0.0,47.3515,47.3515,265.8632,10.0
2023-11-17T00:00:00Z,0.0,5.2075,12.1929,358.5679,0.0,7.3781,7.3781,351.1898,10.0
2023-11-17T01:00:00Z,0.0,7.0253,15.5812,287.7161,0.0,44.7326,44.7326,242.9835,10.0
2023-11-17T02:00:00Z,0.0,4.6911,14.8756,314.423,0.0,3.3173,3.3173,311.1057,10.0
2023-11-17T03:00:00Z,0.0,6.9573,16.9071,271.988,0.0,42.5041,42.5041,229.4839,10.0
