incident_id,timestamp,type,x_m,y_m,lat,lon,severity,duration_minutes,affected_road_id
INC_01486,2024-09-28 03:40:00,road_closure,3574.96,430.59,12.9529567,77.6056821,low,126,road_034
INC_01487,2024-09-28 17:27:00,flooding,2315.99,2927.66,12.9754528,77.592703,low,24,road_035
INC_01488,2024-09-28 19:29:00,road_closure,118.64,1601.14,12.9635022,77.5700499,low,64,road_047
INC_01489,2024-09-29 23:14:00,road_closure,4001.54,500.57,12.9535871,77.6100798,low,42,road_021
INC_01490,2024-09-29 23:21:00,emergency_response,61.36,1159.6,12.9595244,77.5694594,critical,57,road_044
INC_01491,2024-09-29 12:58:00,emergency_response,2442.0,4616.24,12.9906653,77.5940021,low,84,road_030
INC_01492,2024-09-29 17:03:00,road_closure,1635.39,892.92,12.9571218,77.5856865,medium,144,road_021
INC_01493,2024-09-29 01:54:00,road_closure,4248.52,4702.15,12.9914392,77.6126259,low,209,road_006
INC_01494,2024-09-30 02:10:00,construction,1515.53,3808.06,12.9833843,77.5844508,high,101,road_015
INC_01495,2024-09-30 06:54:00,flooding,4177.82,1999.52,12.9670912,77.6118971,medium,237,road_024
INC_01496,2024-09-30 09:41:00,flooding,773.28,1326.11,12.9610244,77.5767988,medium,173,road_034
INC_01497,2024-09-30 16:57:00,construction,4253.15,2822.27,12.9745033,77.6126737,critical,142,road_007
INC_01498,2024-09-30 09:19:00,traffic_accident,3656.99,1318.38,12.9609548,77.6065277,medium,95,road_001
INC_01499,2024-10-01 18:34:00,road_closure,530.63,2032.02,12.967384,77.5742972,medium,163,road_005
INC_01500,2024-10-01 01:31:00,construction,2399.02,4829.29,12.9925846,77.593559,high,64,road_021
INC_01501,2024-10-01 19:26:00,construction,2003.11,2224.12,12.9691146,77.5894774,low,131,road_048
INC_01502,2024-10-01 10:28:00,road_closure,223.36,2968.76,12.9758231,77.5711295,high,129,road_010
INC_01503,2024-10-01 18:13:00,traffic_accident,1280.02,3714.69,12.9825432,77.5820228,medium,197,road_046
INC_01504,2024-10-02 15:35:00,flooding,1894.63,4332.23,12.9881065,77.588359,low,155,road_050
INC_01505,2024-10-02 09:22:00,emergency_response,2560.14,2259.99,12.9694377,77.59522,high,15,road_047
INC_01506,2024-10-02 06:40:00,road_closure,92.87,2597.46,12.972478,77.5697842,critical,156,road_010
INC_01507,2024-10-02 19:06:00,flooding,3283.59,1096.49,12.9589557,77.6026782,critical,177,road_002
INC_01508,2024-10-02 08:15:00,traffic_accident,2363.3,2567.81,12.9722109,77.5931907,low,128,road_026
INC_01509,2024-10-03 12:00:00,construction,3694.33,4359.79,12.9883548,77.6069127,high,193,road_035
INC_01510,2024-10-03 11:56:00,traffic_accident,1656.98,458.69,12.9532099,77.585909,high,83,road_016
INC_01511,2024-10-03 19:39:00,traffic_accident,2547.87,1517.13,12.9627453,77.5950935,low,194,road_005
INC_01512,2024-10-03 06:23:00,construction,3790.42,2378.06,12.9705015,77.6079033,critical,115,road_050
INC_01513,2024-10-03 21:18:00,construction,4032.28,1708.74,12.9644716,77.6103967,medium,26,road_025
INC_01514,2024-10-04 05:54:00,construction,3428.88,855.01,12.9567803,77.604176,medium,77,road_050
INC_01515,2024-10-04 17:43:00,road_closure,2190.71,4110.6,12.9861099,77.5914114,low,140,road_030
INC_01516,2024-10-04 07:30:00,traffic_accident,3223.76,173.55,12.950641,77.6020614,low,104,road_045
INC_01517,2024-10-04 03:03:00,flooding,3957.21,1461.79,12.9622468,77.6096228,medium,229,road_028
INC_01518,2024-10-04 16:16:00,emergency_response,2896.91,3176.73,12.9776967,77.5986919,medium,44,road_036
INC_01519,2024-10-05 12:47:00,emergency_response,3283.95,689.97,12.9552934,77.602682,high,182,road_028
INC_01520,2024-10-05 00:48:00,construction,3672.73,3579.49,12.9813251,77.60669,high,239,road_045
INC_01521,2024-10-05 17:52:00,traffic_accident,4696.73,2393.21,12.9706379,77.6172467,critical,129,road_021
INC_01522,2024-10-05 11:45:00,traffic_accident,1070.84,2565.88,12.9721935,77.5798664,medium,138,road_017
INC_01523,2024-10-05 19:49:00,road_closure,1576.6,4342.62,12.9882002,77.5850804,critical,16,road_048
INC_01524,2024-10-06 19:29:00,traffic_accident,667.66,2121.98,12.9681944,77.5757099,critical,33,road_001
INC_01525,2024-10-06 00:17:00,traffic_accident,4442.98,3873.19,12.9839711,77.6146307,high,187,road_047
INC_01526,2024-10-06 16:01:00,emergency_response,3454.19,212.59,12.9509927,77.604437,high,205,road_028
INC_01527,2024-10-06 08:57:00,traffic_accident,2343.58,1455.13,12.9621867,77.5929874,medium,72,road_039
INC_01528,2024-10-06 16:08:00,flooding,576.83,4859.08,12.9928529,77.5747735,critical,11,road_003
INC_01529,2024-10-06 19:05:00,construction,327.75,1231.09,12.9601684,77.5722057,high,183,road_035
INC_01530,2024-10-07 01:47:00,road_closure,4829.55,2283.57,12.9696501,77.618616,medium,209,road_013
INC_01531,2024-10-07 16:36:00,traffic_accident,3833.79,2031.15,12.9673762,77.6083504,low,233,road_024
INC_01532,2024-10-07 18:28:00,flooding,3071.08,1847.41,12.9657208,77.6004874,low,95,road_008
INC_01533,2024-10-07 16:58:00,traffic_accident,3465.52,883.03,12.9570327,77.6045538,low,225,road_015
INC_01534,2024-10-07 17:33:00,road_closure,1696.23,4071.04,12.9857535,77.5863137,critical,89,road_005
INC_01535,2024-10-08 09:15:00,traffic_accident,1041.59,2878.23,12.9750075,77.5795648,low,12,road_017
INC_01536,2024-10-08 15:16:00,road_closure,24.68,1724.29,12.9646116,77.5690812,medium,198,road_010
INC_01537,2024-10-08 16:46:00,road_closure,3865.62,4613.17,12.9906376,77.6086786,medium,96,road_006
INC_01538,2024-10-08 02:42:00,traffic_accident,140.93,1034.04,12.9583931,77.5702797,medium,124,road_041
INC_01539,2024-10-08 11:15:00,flooding,2103.51,1185.24,12.9597553,77.5905125,low,206,road_030
INC_01540,2024-10-09 19:41:00,emergency_response,3002.35,1357.61,12.9613082,77.5997789,medium,191,road_045
INC_01541,2024-10-09 22:33:00,traffic_accident,3100.05,1001.05,12.958096,77.6007861,critical,152,road_041
INC_01542,2024-10-09 13:38:00,traffic_accident,413.88,3769.66,12.9830384,77.5730936,critical,186,road_021
INC_01543,2024-10-09 04:06:00,emergency_response,1299.71,3439.62,12.9800651,77.5822258,critical,71,road_044
INC_01544,2024-10-09 20:48:00,flooding,3038.84,2564.04,12.9721769,77.6001551,high,72,road_020
INC_01545,2024-10-09 21:28:00,construction,1645.22,3043.99,12.9765008,77.5857879,high,55,road_009
INC_01546,2024-10-10 14:09:00,construction,3940.12,928.68,12.9574439,77.6094465,low,64,road_019
INC_01547,2024-10-10 07:46:00,flooding,1496.44,1646.21,12.9639082,77.584254,medium,68,road_009
INC_01548,2024-10-10 05:09:00,traffic_accident,4009.01,3477.92,12.9804101,77.6101569,high,165,road_018
INC_01549,2024-10-10 12:35:00,traffic_accident,1645.93,3688.07,12.9823033,77.5857952,low,193,road_041
INC_01550,2024-10-10 10:02:00,construction,217.98,2785.67,12.9741736,77.571074,medium,115,road_034
INC_01551,2024-10-11 20:15:00,road_closure,4851.1,2413.21,12.9708181,77.6188381,critical,79,road_019
INC_01552,2024-10-11 07:02:00,road_closure,1503.36,2102.35,12.9680176,77.5843254,medium,73,road_012
INC_01553,2024-10-11 05:31:00,road_closure,618.69,1611.37,12.9635943,77.575205,medium,158,road_050
INC_01554,2024-10-11 21:44:00,traffic_accident,1753.93,4163.46,12.9865862,77.5869086,low,70,road_034
INC_01555,2024-10-11 05:55:00,emergency_response,4596.61,1732.16,12.9646825,77.6162145,critical,168,road_020
INC_01556,2024-10-12 04:19:00,road_closure,1981.44,4555.56,12.9901186,77.589254,low,38,road_005
INC_01557,2024-10-12 23:13:00,construction,939.76,3576.76,12.9813005,77.5785151,low,158,road_006
INC_01558,2024-10-12 20:52:00,flooding,4576.1,2491.15,12.9715203,77.6160031,high,222,road_029
INC_01559,2024-10-12 03:04:00,flooding,4353.41,991.2,12.9580072,77.6137073,medium,227,road_029
INC_01560,2024-10-12 17:09:00,construction,3584.62,1687.83,12.9642831,77.6057816,critical,191,road_050
INC_01561,2024-10-12 18:46:00,flooding,1996.11,2996.87,12.9760763,77.5894053,medium,84,road_021
INC_01562,2024-10-13 17:14:00,traffic_accident,4968.21,2297.87,12.969779,77.6200454,medium,165,road_040
INC_01563,2024-10-13 21:49:00,emergency_response,3267.84,4159.86,12.9865537,77.6025159,high,11,road_040
INC_01564,2024-10-13 19:29:00,traffic_accident,4481.03,2005.13,12.9671417,77.615023,high,188,road_046
INC_01565,2024-10-13 13:19:00,road_closure,3609.39,948.14,12.9576192,77.606037,low,224,road_013
INC_01566,2024-10-13 18:18:00,flooding,4357.99,1436.3,12.9620171,77.6137545,high,136,road_039
INC_01567,2024-10-14 04:52:00,construction,1215.38,1713.63,12.9645156,77.5813565,medium,187,road_047
INC_01568,2024-10-14 21:34:00,construction,2464.75,4936.83,12.9935534,77.5942366,high,74,road_032
INC_01569,2024-10-14 15:12:00,traffic_accident,1194.23,3232.86,12.9782023,77.5811385,medium,62,road_046
INC_01570,2024-10-14 10:18:00,construction,575.0,2491.97,12.9715277,77.5747547,low,15,road_041
INC_01571,2024-10-14 18:28:00,traffic_accident,4372.9,4450.78,12.9891746,77.6139082,high,54,road_025
INC_01572,2024-10-15 11:22:00,road_closure,2613.09,3180.94,12.9777346,77.5957658,medium,31,road_044
INC_01573,2024-10-15 06:59:00,flooding,4171.69,2214.66,12.9690294,77.611834,medium,82,road_020
INC_01574,2024-10-15 23:03:00,construction,1827.28,4030.34,12.9853869,77.5876647,high,239,road_045
INC_01575,2024-10-15 05:38:00,traffic_accident,763.34,3070.93,12.9767435,77.5766962,medium,129,road_033
INC_01576,2024-10-15 12:50:00,flooding,4543.8,553.64,12.9540652,77.6156701,critical,210,road_015
INC_01577,2024-10-15 21:47:00,construction,3253.42,4591.29,12.9904404,77.6023672,critical,47,road_040
INC_01578,2024-10-16 16:41:00,traffic_accident,508.83,22.21,12.9492775,77.5740725,high,231,road_021
INC_01579,2024-10-16 16:18:00,flooding,4494.17,942.87,12.9575718,77.6151585,low,53,road_030
INC_01580,2024-10-16 09:50:00,construction,4012.0,2130.51,12.9682712,77.6101876,high,165,road_009
INC_01581,2024-10-16 02:44:00,road_closure,2506.86,1076.59,12.9587765,77.5946707,low,134,road_022
INC_01582,2024-10-16 09:55:00,construction,2387.08,3542.76,12.9809942,77.5934359,medium,153,road_011
INC_01583,2024-10-16 06:51:00,emergency_response,1910.01,2172.93,12.9686535,77.5885177,medium,117,road_011
INC_01584,2024-10-17 10:58:00,emergency_response,901.64,3766.81,12.9830127,77.5781221,critical,173,road_010
INC_01585,2024-10-17 13:39:00,traffic_accident,3346.73,1203.14,12.9599166,77.6033292,low,204,road_047
INC_01586,2024-10-17 10:03:00,traffic_accident,1960.88,4581.87,12.9903556,77.5890421,low,104,road_017
INC_01587,2024-10-17 04:46:00,traffic_accident,1309.98,2784.18,12.9741602,77.5823318,high,104,road_016
INC_01588,2024-10-17 05:03:00,construction,825.63,1999.56,12.9670916,77.5773385,low,134,road_030
INC_01589,2024-10-17 15:55:00,traffic_accident,2750.2,3578.99,12.9813206,77.5971794,low,165,road_035
INC_01590,2024-10-18 20:15:00,construction,4172.57,3138.06,12.9773483,77.611843,low,48,road_003
INC_01591,2024-10-18 14:23:00,flooding,3669.75,3678.93,12.982221,77.6066593,low,12,road_044
INC_01592,2024-10-18 03:45:00,flooding,2555.63,669.37,12.9551079,77.5951735,low,189,road_050
INC_01593,2024-10-18 05:54:00,road_closure,1868.9,3489.07,12.9805105,77.5880939,critical,79,road_046
INC_01594,2024-10-18 23:34:00,traffic_accident,914.91,450.0,12.9531315,77.5782589,low,191,road_005
INC_01595,2024-10-18 13:06:00,flooding,4130.63,3827.6,12.9835603,77.6114106,low,70,road_015
INC_01596,2024-10-19 18:41:00,construction,4674.36,3413.16,12.9798267,77.6170161,low,40,road_017
INC_01597,2024-10-19 11:32:00,traffic_accident,915.04,3470.33,12.9803417,77.5782602,medium,167,road_043
INC_01598,2024-10-19 11:45:00,road_closure,249.8,3438.29,12.9800531,77.5714021,low,58,road_026
INC_01599,2024-10-19 21:34:00,construction,1240.17,1.57,12.9490916,77.5816121,medium,99,road_025
INC_01600,2024-10-19 15:10:00,flooding,257.57,902.2,12.9572054,77.5714821,high,35,road_041
INC_01601,2024-10-19 23:43:00,flooding,36.37,2073.52,12.9677579,77.5692017,medium,172,road_033
INC_01602,2024-10-20 23:59:00,road_closure,3824.6,706.52,12.9554425,77.6082557,medium,113,road_001
INC_01603,2024-10-20 12:13:00,construction,3379.42,634.17,12.9547907,77.6036662,low,16,road_042
INC_01604,2024-10-20 12:48:00,construction,2779.32,552.61,12.954056,77.5974796,critical,20,road_011
INC_01605,2024-10-20 03:55:00,construction,1188.24,3162.13,12.9775652,77.5810767,medium,87,road_036
INC_01606,2024-10-20 07:31:00,emergency_response,2085.19,3688.24,12.9823049,77.5903237,low,56,road_020
INC_01607,2024-10-20 22:48:00,road_closure,2726.78,1562.65,12.9631554,77.596938,medium,214,road_033
INC_01608,2024-10-21 17:09:00,construction,2501.06,4880.49,12.9930459,77.594611,medium,43,road_008
INC_01609,2024-10-21 19:54:00,construction,988.24,2558.72,12.972129,77.5790148,medium,44,road_035
INC_01610,2024-10-21 03:48:00,flooding,989.84,564.62,12.9541641,77.5790314,high,213,road_017
INC_01611,2024-10-21 21:51:00,traffic_accident,1721.73,296.87,12.951752,77.5865766,medium,145,road_024
INC_01612,2024-10-21 14:23:00,emergency_response,1975.09,4877.92,12.9930227,77.5891886,critical,135,road_030
INC_01613,2024-10-22 00:59:00,traffic_accident,3202.56,3336.5,12.979136,77.6018428,high,190,road_033
INC_01614,2024-10-22 00:18:00,emergency_response,4478.92,3050.15,12.9765563,77.6150012,high,29,road_030
INC_01615,2024-10-22 17:40:00,traffic_accident,1241.54,499.69,12.9535792,77.5816262,critical,44,road_019
INC_01616,2024-10-22 02:04:00,construction,782.01,850.32,12.956738,77.5768888,low,184,road_031
INC_01617,2024-10-22 12:24:00,flooding,1232.94,3147.99,12.9774377,77.5815375,high,145,road_045
INC_01618,2024-10-22 21:43:00,traffic_accident,3243.56,2103.93,12.9680318,77.6022656,medium,61,road_042
INC_01619,2024-10-23 21:13:00,road_closure,2640.95,953.56,12.9576681,77.5960531,critical,221,road_026
INC_01620,2024-10-23 06:19:00,flooding,3374.93,757.16,12.9558988,77.6036199,critical,206,road_009
INC_01621,2024-10-23 07:58:00,emergency_response,709.39,4364.54,12.9883977,77.5761401,medium,222,road_011
INC_01622,2024-10-23 00:50:00,construction,3723.22,1265.63,12.9604796,77.6072106,low,98,road_028
INC_01623,2024-10-23 14:57:00,traffic_accident,72.5,688.87,12.9552835,77.5695742,low,17,road_038
INC_01624,2024-10-23 04:43:00,construction,2388.28,4063.24,12.9856832,77.5934482,medium,133,road_005
INC_01625,2024-10-24 01:33:00,construction,3983.87,4207.73,12.9869849,77.6098976,medium,239,road_038
INC_01626,2024-10-24 14:12:00,traffic_accident,3688.08,4827.44,12.992568,77.6068483,low,67,road_016
INC_01627,2024-10-24 08:41:00,flooding,4726.58,4740.54,12.991785,77.6175545,medium,217,road_041
INC_01628,2024-10-24 11:03:00,construction,2741.61,2114.45,12.9681266,77.5970909,high,107,road_016
INC_01629,2024-10-24 15:55:00,road_closure,3809.97,4139.13,12.9863669,77.6081048,medium,59,road_033
INC_01630,2024-10-24 21:15:00,emergency_response,351.7,2829.52,12.9745686,77.5724526,low,106,road_016
INC_01631,2024-10-25 04:12:00,flooding,4191.4,4236.58,12.9872449,77.6120371,critical,163,road_034
INC_01632,2024-10-25 22:13:00,road_closure,2537.52,1755.07,12.9648889,77.5949868,critical,234,road_023
INC_01633,2024-10-25 04:39:00,flooding,443.64,2764.36,12.9739816,77.5734004,medium,43,road_004
INC_01634,2024-10-25 01:13:00,road_closure,2763.68,1162.6,12.9595514,77.5973184,critical,204,road_046
INC_01635,2024-10-25 07:12:00,traffic_accident,2896.06,383.33,12.9525309,77.5986831,high,54,road_040
INC_01636,2024-10-26 08:37:00,flooding,4935.05,2523.43,12.9718111,77.6197036,medium,160,road_030
INC_01637,2024-10-26 15:36:00,flooding,1857.68,4111.87,12.9861214,77.5879782,low,84,road_006
INC_01638,2024-10-26 03:51:00,construction,3528.26,2749.58,12.9738485,77.6052007,critical,63,road_001
INC_01639,2024-10-26 14:49:00,flooding,4284.27,2337.57,12.9701367,77.6129945,high,206,road_024
INC_01640,2024-10-26 19:49:00,road_closure,4074.4,3403.22,12.9797371,77.610831,low,234,road_002
INC_01641,2024-10-27 11:51:00,traffic_accident,3733.85,1806.65,12.9653536,77.6073201,critical,57,road_040
INC_01642,2024-10-27 06:04:00,road_closure,4.14,4841.91,12.9926983,77.5688695,medium,138,road_017
INC_01643,2024-10-27 14:12:00,construction,3305.61,2606.63,12.9725606,77.6029052,low,44,road_049
INC_01644,2024-10-27 12:54:00,construction,2988.12,3131.89,12.9772927,77.5996321,medium,227,road_007
INC_01645,2024-10-27 05:22:00,construction,4643.56,1759.14,12.9649256,77.6166986,high,171,road_013
INC_01646,2024-10-28 10:05:00,traffic_accident,3393.96,1976.56,12.9668844,77.6038161,critical,157,road_023
INC_01647,2024-10-28 02:42:00,road_closure,2018.76,2172.86,12.9686528,77.5896388,high,129,road_030
INC_01648,2024-10-28 14:23:00,road_closure,3668.21,2255.32,12.9693957,77.6066434,low,99,road_010
INC_01649,2024-10-28 09:00:00,road_closure,351.24,2569.74,12.9722283,77.5724478,high,238,road_018
INC_01650,2024-10-28 06:52:00,flooding,1327.07,3928.52,12.9844696,77.5825079,critical,127,road_032
INC_01651,2024-10-28 20:58:00,flooding,1481.06,4471.51,12.9893614,77.5840955,critical,227,road_019
INC_01652,2024-10-29 04:25:00,flooding,1930.97,3271.85,12.9785536,77.5887337,critical,43,road_037
INC_01653,2024-10-29 02:06:00,flooding,2943.47,1292.58,12.9607224,77.5991718,low,93,road_023
INC_01654,2024-10-29 11:48:00,emergency_response,4699.23,1052.19,12.9585566,77.6172724,critical,117,road_001
INC_01655,2024-10-29 06:13:00,traffic_accident,1546.28,4341.9,12.9881937,77.5847679,medium,229,road_015
INC_01656,2024-10-29 17:54:00,road_closure,4394.17,327.34,12.9520265,77.6141275,high,63,road_007
INC_01657,2024-10-30 04:43:00,construction,3705.58,1133.65,12.9592906,77.6070287,medium,175,road_033
INC_01658,2024-10-30 05:02:00,construction,934.11,420.55,12.9528663,77.5784568,critical,154,road_001
INC_01659,2024-10-30 23:26:00,emergency_response,2285.29,4571.51,12.9902623,77.5923865,medium,217,road_012
INC_01660,2024-10-30 09:04:00,emergency_response,2190.4,2291.96,12.9697258,77.5914083,medium,50,road_005
INC_01661,2024-10-30 19:50:00,road_closure,197.64,76.8,12.9497693,77.5708643,medium,31,road_022
INC_01662,2024-10-31 15:09:00,traffic_accident,3571.53,577.95,12.9542843,77.6056467,high,172,road_021
INC_01663,2024-10-31 17:34:00,construction,2340.01,1917.07,12.9663484,77.5929506,medium,71,road_043
INC_01664,2024-10-31 09:43:00,traffic_accident,4418.27,4869.98,12.9929512,77.6143759,critical,225,road_037
INC_01665,2024-10-31 09:07:00,traffic_accident,3419.23,4213.12,12.9870335,77.6040766,critical,138,road_018
INC_01666,2024-10-31 19:43:00,traffic_accident,3855.5,4546.24,12.9900346,77.6085742,high,142,road_008
INC_01667,2024-11-01 18:51:00,construction,4034.32,2072.07,12.9677447,77.6104177,high,151,road_022
INC_01668,2024-11-01 13:36:00,emergency_response,3566.84,4389.48,12.9886223,77.6055983,high,121,road_042
INC_01669,2024-11-01 08:47:00,flooding,3594.8,4155.27,12.9865123,77.6058866,high,149,road_046
INC_01670,2024-11-01 17:46:00,traffic_accident,3950.52,1132.85,12.9592833,77.6095538,medium,185,road_034
INC_01671,2024-11-01 16:30:00,construction,33.73,2258.67,12.9694259,77.5691746,low,52,road_048
INC_01672,2024-11-02 12:13:00,construction,4543.54,3421.6,12.9799027,77.6156674,medium,179,road_027
INC_01673,2024-11-02 22:37:00,flooding,4385.84,1708.16,12.9644663,77.6140417,medium,74,road_020
INC_01674,2024-11-02 01:40:00,road_closure,289.39,191.33,12.9508011,77.5718102,high,144,road_029
INC_01675,2024-11-02 13:46:00,flooding,1612.82,169.99,12.9506089,77.5854538,low,55,road_023
INC_01676,2024-11-02 04:33:00,road_closure,4327.83,4186.71,12.9867956,77.6134436,low,213,road_009
INC_01677,2024-11-03 09:08:00,traffic_accident,1654.16,2093.97,12.9679421,77.58588,critical,57,road_009
INC_01678,2024-11-03 07:45:00,flooding,4453.17,381.72,12.9525164,77.6147357,low,157,road_012
INC_01679,2024-11-03 10:32:00,road_closure,4184.14,2333.4,12.9700991,77.6119623,low,30,road_042
INC_01680,2024-11-03 23:35:00,road_closure,2801.02,3971.88,12.9848601,77.5977033,critical,159,road_048
INC_01681,2024-11-03 02:22:00,flooding,2675.84,428.46,12.9529375,77.5964128,low,106,road_025
INC_01682,2024-11-03 01:43:00,traffic_accident,2506.11,3046.2,12.9765207,77.594663,low,229,road_015
INC_01683,2024-11-04 02:05:00,construction,368.11,4278.9,12.9876261,77.5726218,critical,15,road_045
INC_01684,2024-11-04 22:17:00,road_closure,3967.19,580.08,12.9543034,77.6097257,low,21,road_011
INC_01685,2024-11-04 10:45:00,emergency_response,4925.44,496.48,12.9535503,77.6196046,critical,100,road_031
INC_01686,2024-11-04 01:10:00,road_closure,2377.88,3337.32,12.9791434,77.593341,critical,11,road_047
INC_01687,2024-11-04 08:38:00,construction,2354.78,3306.56,12.9788663,77.5931028,critical,43,road_014
INC_01688,2024-11-04 11:47:00,emergency_response,415.74,448.02,12.9531137,77.5731128,low,68,road_039
INC_01689,2024-11-05 20:30:00,traffic_accident,3505.86,679.54,12.9551995,77.6049697,medium,214,road_007
INC_01690,2024-11-05 12:58:00,flooding,1397.52,3984.59,12.9849747,77.5832342,critical,136,road_046
INC_01691,2024-11-05 18:38:00,flooding,109.8,4405.69,12.9887684,77.5699587,medium,223,road_021
INC_01692,2024-11-05 08:24:00,emergency_response,2641.15,126.29,12.9502152,77.5960552,critical,57,road_044
INC_01693,2024-11-05 21:22:00,emergency_response,34.37,2775.42,12.9740813,77.5691812,high,88,road_027
INC_01694,2024-11-06 18:29:00,construction,1717.05,2136.44,12.9683247,77.5865284,critical,223,road_020
INC_01695,2024-11-06 01:32:00,emergency_response,461.62,2072.06,12.9677447,77.5735857,low,117,road_002
INC_01696,2024-11-06 02:49:00,emergency_response,1564.4,430.8,12.9529585,77.5849547,medium,223,road_010
INC_01697,2024-11-06 14:07:00,road_closure,2625.42,2720.43,12.9735859,77.595893,critical,211,road_008
INC_01698,2024-11-06 06:31:00,flooding,1962.44,2982.42,12.9759461,77.5890581,critical,10,road_011
INC_01699,2024-11-07 18:32:00,construction,3444.53,3049.73,12.9765525,77.6043374,low,114,road_044
INC_01700,2024-11-07 18:53:00,road_closure,4887.24,4394.84,12.9886706,77.6192108,medium,129,road_003
INC_01701,2024-11-07 18:46:00,flooding,159.75,274.62,12.9515515,77.5704738,low,186,road_039
INC_01702,2024-11-07 14:16:00,traffic_accident,2529.38,299.67,12.9517772,77.5949028,medium,76,road_044
INC_01703,2024-11-07 05:08:00,construction,935.31,4300.87,12.9878241,77.5784692,high,21,road_045
INC_01704,2024-11-08 15:33:00,road_closure,13.02,4047.47,12.9855412,77.568961,high,94,road_027
INC_01705,2024-11-08 15:16:00,road_closure,3033.72,2378.88,12.9705088,77.6001023,high,67,road_049
INC_01706,2024-11-08 19:40:00,construction,2594.85,3776.87,12.9831033,77.5955779,critical,56,road_017
INC_01707,2024-11-08 16:49:00,flooding,737.0,287.82,12.9516705,77.5764247,medium,95,road_041
INC_01708,2024-11-08 20:41:00,traffic_accident,2001.08,63.84,12.9496526,77.5894565,low,116,road_024
INC_01709,2024-11-09 00:36:00,emergency_response,3056.51,2699.9,12.9734009,77.6003372,high,231,road_011
INC_01710,2024-11-09 02:59:00,emergency_response,1635.17,549.3,12.9540261,77.5856842,high,224,road_021
INC_01711,2024-11-09 03:37:00,construction,2177.41,58.29,12.9496026,77.5912744,critical,33,road_050
INC_01712,2024-11-09 00:38:00,construction,1728.16,4471.31,12.9893595,77.5866429,critical,24,road_031
INC_01713,2024-11-09 13:40:00,emergency_response,4691.12,3511.07,12.9807087,77.6171889,medium,44,road_020
INC_01714,2024-11-09 22:36:00,flooding,538.57,2079.37,12.9678105,77.5743791,high,15,road_032
INC_01715,2024-11-10 14:17:00,emergency_response,3451.24,3105.58,12.9770556,77.6044066,high,103,road_009
INC_01716,2024-11-10 11:59:00,traffic_accident,1623.65,199.23,12.9508724,77.5855655,high,79,road_005
INC_01717,2024-11-10 17:23:00,construction,4458.28,2330.53,12.9700732,77.6147884,low,237,road_030
INC_01718,2024-11-10 12:02:00,road_closure,2745.79,3097.56,12.9769834,77.5971339,high,46,road_031
INC_01719,2024-11-10 07:02:00,traffic_accident,1696.75,1634.38,12.9638016,77.5863191,high,30,road_031
INC_01720,2024-11-10 18:13:00,traffic_accident,3639.07,3105.74,12.9770571,77.606343,medium,97,road_040
INC_01721,2024-11-11 10:14:00,flooding,862.51,464.42,12.9532614,77.5777187,medium,100,road_050
INC_01722,2024-11-11 20:55:00,flooding,289.66,2091.91,12.9679235,77.5718129,high,119,road_026
INC_01723,2024-11-11 11:09:00,construction,828.84,1900.94,12.9662031,77.5773716,critical,69,road_002
INC_01724,2024-11-11 18:04:00,construction,1722.86,2802.96,12.9743293,77.5865882,low,202,road_037
INC_01725,2024-11-11 20:12:00,construction,2360.78,2503.07,12.9716277,77.5931647,medium,37,road_030
INC_01726,2024-11-12 19:30:00,traffic_accident,768.08,2865.71,12.9748947,77.5767451,medium,209,road_021
INC_01727,2024-11-12 02:45:00,construction,347.88,3124.26,12.9772239,77.5724132,critical,121,road_037
INC_01728,2024-11-12 23:25:00,flooding,3997.47,3497.74,12.9805887,77.6100379,high,185,road_016
INC_01729,2024-11-12 03:50:00,emergency_response,1440.14,2361.72,12.9703542,77.5836736,critical,161,road_034
INC_01730,2024-11-12 22:09:00,construction,1400.66,3502.82,12.9806344,77.5832666,low,138,road_019
INC_01731,2024-11-13 20:15:00,construction,1260.14,3597.95,12.9814915,77.5818179,low,227,road_027
INC_01732,2024-11-13 03:33:00,flooding,4966.02,3627.44,12.9817572,77.6200229,high,65,road_020
INC_01733,2024-11-13 18:32:00,construction,3098.8,2192.49,12.9688296,77.6007731,medium,45,road_030
INC_01734,2024-11-13 17:38:00,flooding,1036.09,1282.19,12.9606288,77.5795081,high,81,road_024
INC_01735,2024-11-13 02:18:00,construction,3914.05,1008.55,12.9581635,77.6091779,high,33,road_013
INC_01736,2024-11-14 20:40:00,road_closure,2076.16,4840.46,12.9926852,77.5902305,high,143,road_025
INC_01737,2024-11-14 08:20:00,flooding,4469.57,1418.21,12.9618542,77.6149048,low,60,road_033
INC_01738,2024-11-14 04:09:00,emergency_response,2713.82,2065.9,12.9676892,77.5968043,medium,186,road_018
INC_01739,2024-11-14 22:53:00,construction,2711.58,3773.56,12.9830735,77.5967813,critical,96,road_013
INC_01740,2024-11-14 18:08:00,traffic_accident,3882.77,4194.03,12.9868615,77.6088554,critical,159,road_043
INC_01741,2024-11-15 17:14:00,emergency_response,2465.98,2065.73,12.9676876,77.5942493,high,17,road_014
INC_01742,2024-11-15 08:02:00,road_closure,1879.71,3034.71,12.9764172,77.5882053,high,208,road_037
INC_01743,2024-11-15 15:28:00,emergency_response,1897.05,2175.21,12.968674,77.588384,medium,177,road_041
INC_01744,2024-11-15 21:08:00,emergency_response,911.87,121.62,12.9501732,77.5782275,critical,88,road_004
