x_m,y_m,elevation_m
3838.38,2171.72,873.527
3838.38,2222.22,875.037
3838.38,2272.73,871.733
3838.38,2323.23,868.84
3838.38,2373.74,876.481
3838.38,2424.24,870.263
3838.38,2474.75,870.064
3838.38,2525.25,874.374
3838.38,2575.76,871.442
3838.38,2626.26,872.187
3838.38,2676.77,873.443
3838.38,2727.27,874.865
3838.38,2777.78,872.31
3838.38,2828.28,876.353
3838.38,2878.79,869.432
3838.38,2929.29,875.667
3838.38,2979.8,872.965
3838.38,3030.3,877.934
3838.38,3080.81,876.068
3838.38,3131.31,875.077
3838.38,3181.82,878.43
3838.38,3232.32,879.613
3838.38,3282.83,879.87
3838.38,3333.33,877.32
3838.38,3383.84,879.236
3838.38,3434.34,881.048
3838.38,3484.85,881.85
3838.38,3535.35,884.329
3838.38,3585.86,879.714
3838.38,3636.36,885.341
3838.38,3686.87,885.031
3838.38,3737.37,884.878
3838.38,3787.88,886.017
3838.38,3838.38,888.018
3838.38,3888.89,882.185
3838.38,3939.39,888.916
3838.38,3989.9,889.486
3838.38,4040.4,893.206
3838.38,4090.91,891.412
3838.38,4141.41,893.453
3838.38,4191.92,897.8
3838.38,4242.42,897.507
3838.38,4292.93,898.092
3838.38,4343.43,896.021
3838.38,4393.94,898.8
3838.38,4444.44,897.898
3838.38,4494.95,898.581
3838.38,4545.45,900.353
3838.38,4595.96,898.85
3838.38,4646.46,903.489
3838.38,4696.97,900.59
3838.38,4747.47,902.498
3838.38,4797.98,904.468
3838.38,4848.48,903.858
3838.38,4898.99,899.157
3838.38,4949.49,902.985
3838.38,5000.0,903.858
3888.89,0.0,903.191
3888.89,50.51,899.15
3888.89,101.01,899.973
3888.89,151.52,903.128
3888.89,202.02,899.408
3888.89,252.53,900.066
3888.89,303.03,903.495
3888.89,353.54,899.87
3888.89,404.04,898.081
3888.89,454.55,897.295
3888.89,505.05,899.181
3888.89,555.56,895.267
3888.89,606.06,896.81
3888.89,656.57,897.299
3888.89,707.07,898.518
3888.89,757.58,896.504
3888.89,808.08,892.955
3888.89,858.59,895.923
3888.89,909.09,892.121
3888.89,959.6,889.378
3888.89,1010.1,890.612
3888.89,1060.61,892.922
3888.89,1111.11,889.451
3888.89,1161.62,888.209
3888.89,1212.12,890.516
3888.89,1262.63,883.432
3888.89,1313.13,882.777
3888.89,1363.64,881.175
3888.89,1414.14,884.218
3888.89,1464.65,882.883
3888.89,1515.15,884.729
3888.89,1565.66,881.243
3888.89,1616.16,879.082
3888.89,1666.67,879.055
3888.89,1717.17,878.476
3888.89,1767.68,874.12
3888.89,1818.18,882.142
3888.89,1868.69,877.058
3888.89,1919.19,875.776
3888.89,1969.7,875.969
3888.89,2020.2,875.586
3888.89,2070.71,873.363
3888.89,2121.21,871.91
3888.89,2171.72,873.952
3888.89,2222.22,873.16
3888.89,2272.73,870.46
3888.89,2323.23,874.666
3888.89,2373.74,872.221
3888.89,2424.24,872.959
3888.89,2474.75,874.208
3888.89,2525.25,871.452
3888.89,2575.76,872.086
3888.89,2626.26,873.176
3888.89,2676.77,870.269
3888.89,2727.27,872.048
3888.89,2777.78,872.47
3888.89,2828.28,870.643
3888.89,2878.79,877.581
3888.89,2929.29,870.575
3888.89,2979.8,871.29
3888.89,3030.3,877.06
3888.89,3080.81,876.452
3888.89,3131.31,873.613
3888.89,3181.82,877.561
3888.89,3232.32,880.004
3888.89,3282.83,877.767
3888.89,3333.33,883.819
3888.89,3383.84,875.998
3888.89,3434.34,881.685
3888.89,3484.85,883.507
3888.89,3535.35,883.854
3888.89,3585.86,882.578
3888.89,3636.36,883.334
3888.89,3686.87,885.741
3888.89,3737.37,887.428
3888.89,3787.88,887.949
3888.89,3838.38,889.769
3888.89,3888.89,886.592
3888.89,3939.39,889.105
3888.89,3989.9,888.6
3888.89,4040.4,890.61
3888.89,4090.91,894.296
3888.89,4141.41,893.341
3888.89,4191.92,899.171
3888.89,4242.42,895.147
3888.89,4292.93,895.649
3888.89,4343.43,896.475
3888.89,4393.94,895.681
3888.89,4444.44,897.492
3888.89,4494.95,900.471
3888.89,4545.45,899.003
3888.89,4595.96,897.699
3888.89,4646.46,897.895
3888.89,4696.97,899.251
3888.89,4747.47,900.651
3888.89,4797.98,903.186
3888.89,4848.48,898.356
3888.89,4898.99,900.577
3888.89,4949.49,901.626
3888.89,5000.0,897.731
3939.39,0.0,899.016
3939.39,50.51,899.294
3939.39,101.01,898.972
3939.39,151.52,900.799
3939.39,202.02,899.887
3939.39,252.53,898.832
3939.39,303.03,900.476
3939.39,353.54,902.689
3939.39,404.04,902.089
3939.39,454.55,894.481
3939.39,505.05,898.946
3939.39,555.56,896.854
3939.39,606.06,896.891
3939.39,656.57,895.113
3939.39,707.07,895.432
3939.39,757.58,894.749
3939.39,808.08,892.502
3939.39,858.59,891.05
3939.39,909.09,891.1
3939.39,959.6,891.594
3939.39,1010.1,891.431
3939.39,1060.61,891.029
3939.39,1111.11,887.409
3939.39,1161.62,888.029
3939.39,1212.12,888.443
3939.39,1262.63,887.902
3939.39,1313.13,884.507
3939.39,1363.64,883.241
3939.39,1414.14,883.132
3939.39,1464.65,879.528
3939.39,1515.15,880.533
3939.39,1565.66,881.522
3939.39,1616.16,880.451
3939.39,1666.67,877.787
3939.39,1717.17,877.953
3939.39,1767.68,875.091
3939.39,1818.18,877.405
3939.39,1868.69,875.139
3939.39,1919.19,874.081
3939.39,1969.7,873.292
3939.39,2020.2,873.318
3939.39,2070.71,872.025
3939.39,2121.21,873.765
3939.39,2171.72,871.239
3939.39,2222.22,874.851
3939.39,2272.73,874.287
3939.39,2323.23,869.322
3939.39,2373.74,871.051
3939.39,2424.24,869.475
3939.39,2474.75,870.048
3939.39,2525.25,874.69
3939.39,2575.76,870.114
3939.39,2626.26,871.553
3939.39,2676.77,872.078
3939.39,2727.27,869.216
3939.39,2777.78,869.786
3939.39,2828.28,869.419
3939.39,2878.79,870.45
3939.39,2929.29,866.966
3939.39,2979.8,874.252
3939.39,3030.3,877.817
3939.39,3080.81,874.598
3939.39,3131.31,872.109
3939.39,3181.82,874.338
3939.39,3232.32,875.428
3939.39,3282.83,875.069
3939.39,3333.33,879.618
3939.39,3383.84,880.343
3939.39,3434.34,877.264
3939.39,3484.85,881.901
3939.39,3535.35,884.402
3939.39,3585.86,886.068
3939.39,3636.36,888.922
3939.39,3686.87,882.325
3939.39,3737.37,890.722
3939.39,3787.88,885.312
3939.39,3838.38,885.781
3939.39,3888.89,888.56
3939.39,3939.39,887.674
3939.39,3989.9,890.555
3939.39,4040.4,888.019
3939.39,4090.91,891.065
3939.39,4141.41,894.973
3939.39,4191.92,893.12
3939.39,4242.42,894.32
3939.39,4292.93,895.757
3939.39,4343.43,897.881
3939.39,4393.94,892.923
3939.39,4444.44,898.054
3939.39,4494.95,896.956
3939.39,4545.45,898.385
3939.39,4595.96,900.683
3939.39,4646.46,896.634
3939.39,4696.97,897.403
3939.39,4747.47,895.909
3939.39,4797.98,898.977
3939.39,4848.48,902.974
3939.39,4898.99,900.252
3939.39,4949.49,897.934
3939.39,5000.0,899.704
3989.9,0.0,897.021
3989.9,50.51,897.717
3989.9,101.01,900.655
3989.9,151.52,897.381
3989.9,202.02,901.746
3989.9,252.53,899.113
3989.9,303.03,899.105
3989.9,353.54,897.999
3989.9,404.04,899.67
3989.9,454.55,899.206
3989.9,505.05,897.776
3989.9,555.56,897.652
3989.9,606.06,895.47
3989.9,656.57,896.307
3989.9,707.07,893.834
3989.9,757.58,893.763
3989.9,808.08,892.424
3989.9,858.59,891.242
3989.9,909.09,889.932
3989.9,959.6,891.375
3989.9,1010.1,892.168
3989.9,1060.61,890.978
3989.9,1111.11,885.197
3989.9,1161.62,889.353
3989.9,1212.12,885.195
3989.9,1262.63,886.086
3989.9,1313.13,882.126
3989.9,1363.64,883.28
3989.9,1414.14,882.69
3989.9,1464.65,878.171
3989.9,1515.15,881.45
3989.9,1565.66,882.038
3989.9,1616.16,878.131
3989.9,1666.67,880.361
3989.9,1717.17,876.451
3989.9,1767.68,877.752
3989.9,1818.18,870.874
3989.9,1868.69,879.446
3989.9,1919.19,876.937
3989.9,1969.7,872.759
3989.9,2020.2,868.813
3989.9,2070.71,872.81
3989.9,2121.21,868.874
3989.9,2171.72,872.233
3989.9,2222.22,871.802
3989.9,2272.73,868.787
3989.9,2323.23,872.66
3989.9,2373.74,871.836
3989.9,2424.24,872.041
3989.9,2474.75,870.032
3989.9,2525.25,867.167
3989.9,2575.76,871.998
3989.9,2626.26,869.605
3989.9,2676.77,867.529
3989.9,2727.27,873.234
3989.9,2777.78,875.008
3989.9,2828.28,871.062
3989.9,2878.79,875.854
3989.9,2929.29,872.162
3989.9,2979.8,871.715
3989.9,3030.3,871.761
3989.9,3080.81,876.89
3989.9,3131.31,872.694
3989.9,3181.82,876.407
3989.9,3232.32,874.54
3989.9,3282.83,875.497
3989.9,3333.33,879.272
3989.9,3383.84,877.276
3989.9,3434.34,878.078
3989.9,3484.85,882.03
3989.9,3535.35,883.856
3989.9,3585.86,882.866
3989.9,3636.36,881.195
3989.9,3686.87,882.421
3989.9,3737.37,884.547
3989.9,3787.88,885.975
3989.9,3838.38,884.303
3989.9,3888.89,888.665
3989.9,3939.39,888.322
3989.9,3989.9,885.638
3989.9,4040.4,888.115
3989.9,4090.91,889.847
3989.9,4141.41,891.569
3989.9,4191.92,896.326
3989.9,4242.42,893.827
3989.9,4292.93,892.438
3989.9,4343.43,895.294
3989.9,4393.94,894.842
3989.9,4444.44,896.848
3989.9,4494.95,897.966
3989.9,4545.45,899.784
3989.9,4595.96,897.827
3989.9,4646.46,901.613
3989.9,4696.97,900.558
3989.9,4747.47,897.678
3989.9,4797.98,903.808
3989.9,4848.48,900.281
3989.9,4898.99,898.136
3989.9,4949.49,903.233
3989.9,5000.0,904.144
4040.4,0.0,899.282
4040.4,50.51,898.311
4040.4,101.01,898.884
4040.4,151.52,900.509
4040.4,202.02,901.428
4040.4,252.53,899.748
4040.4,303.03,898.488
4040.4,353.54,900.903
4040.4,404.04,896.85
4040.4,454.55,899.053
4040.4,505.05,895.881
4040.4,555.56,896.736
4040.4,606.06,895.019
4040.4,656.57,894.462
4040.4,707.07,893.106
4040.4,757.58,895.8
4040.4,808.08,890.859
4040.4,858.59,890.027
4040.4,909.09,894.904
4040.4,959.6,891.746
4040.4,1010.1,884.128
4040.4,1060.61,886.857
4040.4,1111.11,883.438
4040.4,1161.62,884.224
4040.4,1212.12,878.905
4040.4,1262.63,883.962
4040.4,1313.13,881.006
4040.4,1363.64,882.468
4040.4,1414.14,878.164
4040.4,1464.65,880.658
4040.4,1515.15,878.755
4040.4,1565.66,881.701
4040.4,1616.16,880.655
4040.4,1666.67,878.563
4040.4,1717.17,875.529
4040.4,1767.68,879.376
4040.4,1818.18,871.557
4040.4,1868.69,871.152
4040.4,1919.19,873.13
4040.4,1969.7,877.188
4040.4,2020.2,871.704
4040.4,2070.71,871.219
4040.4,2121.21,868.23
4040.4,2171.72,872.587
4040.4,2222.22,872.236
4040.4,2272.73,871.599
4040.4,2323.23,868.511
4040.4,2373.74,868.162
4040.4,2424.24,866.855
4040.4,2474.75,869.533
4040.4,2525.25,867.189
4040.4,2575.76,867.039
4040.4,2626.26,868.65
4040.4,2676.77,868.682
4040.4,2727.27,868.806
4040.4,2777.78,871.094
4040.4,2828.28,870.654
4040.4,2878.79,870.311
4040.4,2929.29,871.697
4040.4,2979.8,869.844
4040.4,3030.3,872.584
4040.4,3080.81,873.268
4040.4,3131.31,870.6
4040.4,3181.82,876.28
4040.4,3232.32,873.247
4040.4,3282.83,875.95
4040.4,3333.33,878.892
4040.4,3383.84,879.238
4040.4,3434.34,878.308
4040.4,3484.85,878.391
4040.4,3535.35,881.908
4040.4,3585.86,882.277
4040.4,3636.36,880.619
4040.4,3686.87,881.204
4040.4,3737.37,879.594
4040.4,3787.88,884.993
4040.4,3838.38,885.465
4040.4,3888.89,888.843
4040.4,3939.39,888.22
4040.4,3989.9,891.09
4040.4,4040.4,887.929
4040.4,4090.91,892.483
4040.4,4141.41,890.008
4040.4,4191.92,893.454
4040.4,4242.42,889.784
4040.4,4292.93,893.941
4040.4,4343.43,890.235
4040.4,4393.94,894.364
4040.4,4444.44,896.43
4040.4,4494.95,895.115
4040.4,4545.45,894.616
4040.4,4595.96,898.92
4040.4,4646.46,897.48
4040.4,4696.97,897.114
4040.4,4747.47,898.529
4040.4,4797.98,904.014
4040.4,4848.48,901.285
4040.4,4898.99,901.483
4040.4,4949.49,900.15
4040.4,5000.0,899.673
4090.91,0.0,893.947
4090.91,50.51,897.352
4090.91,101.01,897.659
4090.91,151.52,894.722
4090.91,202.02,895.949
4090.91,252.53,894.037
4090.91,303.03,897.6
4090.91,353.54,898.936
4090.91,404.04,899.08
4090.91,454.55,897.212
4090.91,505.05,893.922
4090.91,555.56,891.402
4090.91,606.06,891.123
4090.91,656.57,891.427
4090.91,707.07,891.475
4090.91,757.58,892.182
4090.91,808.08,889.688
4090.91,858.59,891.577
4090.91,909.09,889.589
4090.91,959.6,889.203
4090.91,1010.1,890.57
4090.91,1060.61,885.018
4090.91,1111.11,887.291
4090.91,1161.62,885.489
4090.91,1212.12,883.907
4090.91,1262.63,885.398
4090.91,1313.13,884.439
4090.91,1363.64,879.846
4090.91,1414.14,880.441
4090.91,1464.65,880.446
4090.91,1515.15,878.43
4090.91,1565.66,879.259
4090.91,1616.16,877.786
4090.91,1666.67,880.049
4090.91,1717.17,872.513
4090.91,1767.68,874.551
4090.91,1818.18,872.237
4090.91,1868.69,874.559
4090.91,1919.19,869.455
4090.91,1969.7,872.764
4090.91,2020.2,870.24
4090.91,2070.71,869.509
4090.91,2121.21,867.612
4090.91,2171.72,869.156
4090.91,2222.22,871.89
4090.91,2272.73,869.362
4090.91,2323.23,870.416
4090.91,2373.74,872.297
4090.91,2424.24,869.36
4090.91,2474.75,867.639
4090.91,2525.25,869.676
4090.91,2575.76,867.697
4090.91,2626.26,867.88
4090.91,2676.77,866.012
4090.91,2727.27,871.126
4090.91,2777.78,868.78
4090.91,2828.28,870.252
4090.91,2878.79,868.206
4090.91,2929.29,871.594
4090.91,2979.8,869.695
4090.91,3030.3,871.481
4090.91,3080.81,874.114
4090.91,3131.31,874.579
4090.91,3181.82,873.635
4090.91,3232.32,870.865
4090.91,3282.83,881.146
4090.91,3333.33,879.446
4090.91,3383.84,878.224
4090.91,3434.34,876.124
4090.91,3484.85,878.28
4090.91,3535.35,878.318
4090.91,3585.86,882.847
4090.91,3636.36,881.772
4090.91,3686.87,880.617
4090.91,3737.37,882.188
4090.91,3787.88,886.319
4090.91,3838.38,888.222
4090.91,3888.89,889.019
4090.91,3939.39,888.408
4090.91,3989.9,887.307
4090.91,4040.4,882.232
4090.91,4090.91,890.192
4090.91,4141.41,890.454
4090.91,4191.92,891.57
4090.91,4242.42,892.201
4090.91,4292.93,890.21
4090.91,4343.43,894.71
4090.91,4393.94,895.554
4090.91,4444.44,896.306
4090.91,4494.95,897.441
4090.91,4545.45,897.316
4090.91,4595.96,895.799
4090.91,4646.46,896.937
4090.91,4696.97,897.667
4090.91,4747.47,898.052
4090.91,4797.98,900.128
4090.91,4848.48,899.657
4090.91,4898.99,902.704
4090.91,4949.49,903.083
4090.91,5000.0,898.891
4141.41,0.0,890.499
4141.41,50.51,900.616
4141.41,101.01,896.972
4141.41,151.52,896.301
4141.41,202.02,896.9
4141.41,252.53,896.538
4141.41,303.03,898.334
4141.41,353.54,893.613
4141.41,404.04,894.144
4141.41,454.55,896.502
4141.41,505.05,896.527
4141.41,555.56,895.982
4141.41,606.06,892.496
4141.41,656.57,891.442
4141.41,707.07,891.672
4141.41,757.58,892.414
4141.41,808.08,894.12
4141.41,858.59,886.237
4141.41,909.09,889.044
4141.41,959.6,885.95
4141.41,1010.1,884.418
4141.41,1060.61,888.745
4141.41,1111.11,886.975
4141.41,1161.62,885.849
4141.41,1212.12,885.849
4141.41,1262.63,882.101
4141.41,1313.13,881.249
4141.41,1363.64,885.544
4141.41,1414.14,879.745
4141.41,1464.65,880.786
4141.41,1515.15,878.422
4141.41,1565.66,873.825
4141.41,1616.16,872.567
4141.41,1666.67,874.659
4141.41,1717.17,877.119
4141.41,1767.68,875.806
4141.41,1818.18,875.315
4141.41,1868.69,870.81
4141.41,1919.19,875.354
4141.41,1969.7,869.574
4141.41,2020.2,871.358
4141.41,2070.71,870.389
4141.41,2121.21,869.59
4141.41,2171.72,872.196
4141.41,2222.22,867.744
4141.41,2272.73,866.146
4141.41,2323.23,868.634
4141.41,2373.74,867.6
4141.41,2424.24,875.02
4141.41,2474.75,869.543
4141.41,2525.25,867.356
4141.41,2575.76,866.106
4141.41,2626.26,864.561
4141.41,2676.77,866.434
4141.41,2727.27,868.936
4141.41,2777.78,871.84
4141.41,2828.28,871.564
4141.41,2878.79,870.169
4141.41,2929.29,869.509
4141.41,2979.8,871.189
4141.41,3030.3,870.16
4141.41,3080.81,875.228
4141.41,3131.31,872.052
4141.41,3181.82,872.94
4141.41,3232.32,869.403
4141.41,3282.83,874.203
4141.41,3333.33,877.06
4141.41,3383.84,874.076
4141.41,3434.34,875.562
4141.41,3484.85,879.525
4141.41,3535.35,875.884
4141.41,3585.86,881.867
4141.41,3636.36,879.616
4141.41,3686.87,880.841
4141.41,3737.37,880.315
4141.41,3787.88,884.265
4141.41,3838.38,889.375
4141.41,3888.89,886.958
4141.41,3939.39,884.598
4141.41,3989.9,889.517
4141.41,4040.4,887.515
4141.41,4090.91,891.78
4141.41,4141.41,891.504
4141.41,4191.92,884.837
4141.41,4242.42,889.518
4141.41,4292.93,894.184
4141.41,4343.43,893.332
4141.41,4393.94,891.675
4141.41,4444.44,893.107
4141.41,4494.95,891.168
4141.41,4545.45,895.364
4141.41,4595.96,900.473
4141.41,4646.46,898.121
4141.41,4696.97,901.298
4141.41,4747.47,899.034
4141.41,4797.98,899.619
4141.41,4848.48,901.751
4141.41,4898.99,898.737
4141.41,4949.49,897.729
4141.41,5000.0,900.23
4191.92,0.0,900.556
4191.92,50.51,896.658
4191.92,101.01,896.086
4191.92,151.52,897.658
4191.92,202.02,898.836
4191.92,252.53,898.503
4191.92,303.03,893.737
4191.92,353.54,900.03
4191.92,404.04,894.493
4191.92,454.55,894.761
4191.92,505.05,892.952
4191.92,555.56,899.571
4191.92,606.06,894.03
4191.92,656.57,891.172
4191.92,707.07,893.889
4191.92,757.58,892.949
4191.92,808.08,890.249
4191.92,858.59,891.489
4191.92,909.09,887.311
4191.92,959.6,887.105
4191.92,1010.1,883.178
4191.92,1060.61,883.639
4191.92,1111.11,888.977
4191.92,1161.62,887.709
4191.92,1212.12,883.614
4191.92,1262.63,885.862
4191.92,1313.13,881.27
4191.92,1363.64,880.161
4191.92,1414.14,879.827
4191.92,1464.65,878.542
4191.92,1515.15,877.455
4191.92,1565.66,879.284
4191.92,1616.16,876.432
4191.92,1666.67,876.717
4191.92,1717.17,876.545
4191.92,1767.68,874.481
4191.92,1818.18,871.022
4191.92,1868.69,869.554
4191.92,1919.19,871.895
4191.92,1969.7,870.637
4191.92,2020.2,870.583
4191.92,2070.71,869.854
4191.92,2121.21,874.581
4191.92,2171.72,866.334
4191.92,2222.22,864.65
4191.92,2272.73,868.986
4191.92,2323.23,867.317
4191.92,2373.74,868.508
4191.92,2424.24,868.909
4191.92,2474.75,870.234
4191.92,2525.25,864.636
4191.92,2575.76,866.581
4191.92,2626.26,868.655
4191.92,2676.77,869.501
4191.92,2727.27,872.569
4191.92,2777.78,870.372
4191.92,2828.28,868.683
4191.92,2878.79,867.406
4191.92,2929.29,868.503
4191.92,2979.8,868.942
4191.92,3030.3,871.984
4191.92,3080.81,871.781
4191.92,3131.31,869.259
4191.92,3181.82,871.716
4191.92,3232.32,875.065
4191.92,3282.83,874.773
4191.92,3333.33,876.0
4191.92,3383.84,876.453
4191.92,3434.34,879.792
4191.92,3484.85,877.888
4191.92,3535.35,877.541
4191.92,3585.86,877.396
4191.92,3636.36,880.655
4191.92,3686.87,876.213
4191.92,3737.37,881.67
4191.92,3787.88,882.573
4191.92,3838.38,881.202
4191.92,3888.89,883.014
4191.92,3939.39,887.422
4191.92,3989.9,887.183
4191.92,4040.4,887.828
4191.92,4090.91,889.119
4191.92,4141.41,889.552
4191.92,4191.92,892.685
4191.92,4242.42,891.249
4191.92,4292.93,888.855
4191.92,4343.43,895.764
4191.92,4393.94,893.939
4191.92,4444.44,892.671
4191.92,4494.95,891.95
4191.92,4545.45,895.809
4191.92,4595.96,895.293
4191.92,4646.46,899.135
4191.92,4696.97,895.701
4191.92,4747.47,895.07
4191.92,4797.98,898.832
4191.92,4848.48,899.129
4191.92,4898.99,897.795
4191.92,4949.49,898.931
4191.92,5000.0,897.565
4242.42,0.0,897.636
4242.42,50.51,899.468
4242.42,101.01,898.3
4242.42,151.52,896.562
4242.42,202.02,899.397
4242.42,252.53,891.697
4242.42,303.03,900.209
4242.42,353.54,892.315
4242.42,404.04,894.041
4242.42,454.55,894.73
4242.42,505.05,893.984
4242.42,555.56,895.707
4242.42,606.06,890.95
4242.42,656.57,892.915
4242.42,707.07,890.525
4242.42,757.58,891.521
4242.42,808.08,890.015
4242.42,858.59,889.513
4242.42,909.09,887.382
4242.42,959.6,886.591
4242.42,1010.1,887.293
4242.42,1060.61,887.695
4242.42,1111.11,883.685
4242.42,1161.62,882.208
4242.42,1212.12,884.229
4242.42,1262.63,881.991
4242.42,1313.13,882.771
4242.42,1363.64,878.356
4242.42,1414.14,875.675
4242.42,1464.65,877.246
4242.42,1515.15,875.872
4242.42,1565.66,876.36
4242.42,1616.16,874.378
4242.42,1666.67,876.295
4242.42,1717.17,873.426
4242.42,1767.68,873.526
4242.42,1818.18,872.798
4242.42,1868.69,872.169
4242.42,1919.19,871.069
4242.42,1969.7,871.521
4242.42,2020.2,868.337
4242.42,2070.71,872.205
4242.42,2121.21,868.461
4242.42,2171.72,865.892
4242.42,2222.22,868.526
4242.42,2272.73,866.139
4242.42,2323.23,868.92
4242.42,2373.74,871.815
4242.42,2424.24,865.688
4242.42,2474.75,867.85
4242.42,2525.25,863.659
4242.42,2575.76,868.122
4242.42,2626.26,865.546
4242.42,2676.77,866.231
4242.42,2727.27,865.499
4242.42,2777.78,869.445
4242.42,2828.28,870.331
4242.42,2878.79,868.754
4242.42,2929.29,867.422
4242.42,2979.8,872.826
4242.42,3030.3,868.693
4242.42,3080.81,866.463
4242.42,3131.31,872.343
4242.42,3181.82,869.899
4242.42,3232.32,874.807
4242.42,3282.83,872.827
4242.42,3333.33,875.59
4242.42,3383.84,878.01
4242.42,3434.34,873.642
4242.42,3484.85,875.804
4242.42,3535.35,877.682
4242.42,3585.86,881.823
4242.42,3636.36,878.359
4242.42,3686.87,879.425
4242.42,3737.37,882.515
4242.42,3787.88,881.351
4242.42,3838.38,883.756
4242.42,3888.89,881.288
4242.42,3939.39,889.751
4242.42,3989.9,883.546
4242.42,4040.4,886.5
4242.42,4090.91,887.962
4242.42,4141.41,892.712
4242.42,4191.92,887.069
4242.42,4242.42,894.489
4242.42,4292.93,892.805
4242.42,4343.43,892.858
4242.42,4393.94,890.749
4242.42,4444.44,894.512
4242.42,4494.95,892.53
4242.42,4545.45,897.07
4242.42,4595.96,893.105
4242.42,4646.46,895.281
4242.42,4696.97,894.803
4242.42,4747.47,894.29
4242.42,4797.98,898.043
4242.42,4848.48,897.869
4242.42,4898.99,899.396
4242.42,4949.49,893.539
4242.42,5000.0,899.288
4292.93,0.0,901.745
4292.93,50.51,895.801
4292.93,101.01,900.405
4292.93,151.52,895.939
4292.93,202.02,893.513
4292.93,252.53,895.381
4292.93,303.03,897.767
4292.93,353.54,893.616
4292.93,404.04,893.66
4292.93,454.55,895.564
4292.93,505.05,893.849
4292.93,555.56,894.429
4292.93,606.06,893.107
4292.93,656.57,892.919
4292.93,707.07,890.382
4292.93,757.58,890.959
4292.93,808.08,887.856
4292.93,858.59,891.47
4292.93,909.09,886.779
4292.93,959.6,889.434
4292.93,1010.1,885.816
4292.93,1060.61,885.777
4292.93,1111.11,883.457
4292.93,1161.62,881.479
4292.93,1212.12,879.079
4292.93,1262.63,879.511
4292.93,1313.13,880.028
4292.93,1363.64,880.157
4292.93,1414.14,880.82
4292.93,1464.65,876.986
4292.93,1515.15,875.207
4292.93,1565.66,873.197
4292.93,1616.16,876.177
4292.93,1666.67,877.144
4292.93,1717.17,876.101
4292.93,1767.68,874.21
4292.93,1818.18,873.326
4292.93,1868.69,874.74
4292.93,1919.19,871.347
4292.93,1969.7,871.358
4292.93,2020.2,868.852
4292.93,2070.71,866.247
4292.93,2121.21,867.132
4292.93,2171.72,868.062
4292.93,2222.22,867.837
4292.93,2272.73,871.259
4292.93,2323.23,867.318
4292.93,2373.74,869.319
4292.93,2424.24,865.956
4292.93,2474.75,866.128
4292.93,2525.25,864.077
4292.93,2575.76,865.295
4292.93,2626.26,867.937
4292.93,2676.77,867.061
4292.93,2727.27,869.153
4292.93,2777.78,867.909
4292.93,2828.28,867.177
4292.93,2878.79,872.569
4292.93,2929.29,868.529
4292.93,2979.8,871.539
4292.93,3030.3,868.957
4292.93,3080.81,871.772
4292.93,3131.31,872.848
4292.93,3181.82,872.091
4292.93,3232.32,867.687
4292.93,3282.83,873.191
4292.93,3333.33,876.409
4292.93,3383.84,875.828
4292.93,3434.34,876.516
4292.93,3484.85,873.057
4292.93,3535.35,875.958
4292.93,3585.86,879.136
4292.93,3636.36,880.062
4292.93,3686.87,882.609
4292.93,3737.37,880.834
4292.93,3787.88,882.882
4292.93,3838.38,883.049
4292.93,3888.89,881.983
4292.93,3939.39,880.376
4292.93,3989.9,886.669
4292.93,4040.4,887.057
4292.93,4090.91,886.356
4292.93,4141.41,885.213
4292.93,4191.92,890.544
4292.93,4242.42,889.555
4292.93,4292.93,891.97
4292.93,4343.43,895.318
4292.93,4393.94,888.001
4292.93,4444.44,891.536
4292.93,4494.95,893.123
4292.93,4545.45,897.012
4292.93,4595.96,891.34
4292.93,4646.46,898.944
4292.93,4696.97,895.751
4292.93,4747.47,895.638
4292.93,4797.98,895.73
4292.93,4848.48,895.491
4292.93,4898.99,898.64
4292.93,4949.49,894.527
4292.93,5000.0,897.416
4343.43,0.0,895.578
4343.43,50.51,894.792
4343.43,101.01,901.398
4343.43,151.52,896.916
4343.43,202.02,897.097
4343.43,252.53,897.88
4343.43,303.03,892.44
4343.43,353.54,898.409
4343.43,404.04,889.455
4343.43,454.55,892.452
4343.43,505.05,892.537
4343.43,555.56,894.035
4343.43,606.06,892.681
4343.43,656.57,891.238
4343.43,707.07,890.835
4343.43,757.58,888.152
4343.43,808.08,886.328
4343.43,858.59,889.958
4343.43,909.09,889.047
4343.43,959.6,889.957
4343.43,1010.1,884.316
4343.43,1060.61,886.37
4343.43,1111.11,883.492
4343.43,1161.62,885.504
4343.43,1212.12,884.224
4343.43,1262.63,881.656
4343.43,1313.13,879.608
4343.43,1363.64,881.268
4343.43,1414.14,879.706
4343.43,1464.65,876.121
4343.43,1515.15,873.927
4343.43,1565.66,875.118
4343.43,1616.16,877.86
4343.43,1666.67,876.283
4343.43,1717.17,870.955
4343.43,1767.68,870.067
4343.43,1818.18,874.21
4343.43,1868.69,868.686
4343.43,1919.19,871.314
4343.43,1969.7,868.445
4343.43,2020.2,872.34
4343.43,2070.71,867.042
4343.43,2121.21,870.398
4343.43,2171.72,868.062
4343.43,2222.22,867.832
4343.43,2272.73,863.078
4343.43,2323.23,862.361
4343.43,2373.74,866.132
4343.43,2424.24,866.933
4343.43,2474.75,864.113
4343.43,2525.25,864.17
4343.43,2575.76,867.515
4343.43,2626.26,867.621
4343.43,2676.77,866.383
4343.43,2727.27,868.44
4343.43,2777.78,864.81
