timestamp,zone_id,consumption_kwh,grid_voltage_kv,power_factor
2024-10-06 21:00:00,zone_04,1947.23,10.9598,0.9157
2024-10-06 21:00:00,zone_05,1440.97,10.9852,0.8778
2024-10-06 21:00:00,zone_06,1120.93,10.9267,0.9593
2024-10-06 21:00:00,zone_07,1467.83,11.159,0.9743
2024-10-06 21:00:00,zone_08,1503.71,11.0345,0.8993
2024-10-06 21:00:00,zone_09,1217.78,10.9836,0.9873
2024-10-06 21:00:00,zone_10,1232.16,11.1591,0.8803
2024-10-06 22:00:00,zone_01,1508.66,10.9637,0.8646
2024-10-06 22:00:00,zone_02,1999.15,10.8401,0.9203
2024-10-06 22:00:00,zone_03,1394.53,11.1262,0.865
2024-10-06 22:00:00,zone_04,1170.14,11.0153,0.8875
2024-10-06 22:00:00,zone_05,1474.32,10.9947,0.9286
2024-10-06 22:00:00,zone_06,795.41,10.8164,0.8557
2024-10-06 22:00:00,zone_07,1268.45,11.0036,0.9245
2024-10-06 22:00:00,zone_08,1590.67,10.8661,0.9114
2024-10-06 22:00:00,zone_09,1236.05,10.8001,0.9367
2024-10-06 22:00:00,zone_10,1758.73,10.882,0.9335
2024-10-06 23:00:00,zone_01,348.49,10.9343,0.951
2024-10-06 23:00:00,zone_02,729.78,11.093,0.9821
2024-10-06 23:00:00,zone_03,514.33,10.9576,0.9631
2024-10-06 23:00:00,zone_04,604.83,10.8783,0.914
2024-10-06 23:00:00,zone_05,789.09,11.1652,0.8554
2024-10-06 23:00:00,zone_06,700.75,11.0958,0.863
2024-10-06 23:00:00,zone_07,934.08,11.0503,0.9271
2024-10-06 23:00:00,zone_08,490.5,10.9914,0.9275
2024-10-06 23:00:00,zone_09,861.08,10.8581,0.9375
2024-10-06 23:00:00,zone_10,615.56,10.8045,0.8873
2024-10-07 00:00:00,zone_01,441.36,10.9765,0.9893
2024-10-07 00:00:00,zone_02,431.46,10.8265,0.8798
2024-10-07 00:00:00,zone_03,537.52,11.0969,0.9863
2024-10-07 00:00:00,zone_04,839.18,10.8329,0.9139
2024-10-07 00:00:00,zone_05,415.5,10.9448,0.9032
2024-10-07 00:00:00,zone_06,866.0,10.9428,0.9328
2024-10-07 00:00:00,zone_07,840.28,10.8894,0.8905
2024-10-07 00:00:00,zone_08,870.02,11.1742,0.9523
2024-10-07 00:00:00,zone_09,508.84,11.1856,0.866
2024-10-07 00:00:00,zone_10,605.42,11.1668,0.9589
2024-10-07 01:00:00,zone_01,699.62,11.141,0.9348
2024-10-07 01:00:00,zone_02,871.53,11.0428,0.877
2024-10-07 01:00:00,zone_03,776.14,11.0791,0.9845
2024-10-07 01:00:00,zone_04,555.34,10.9741,0.8843
2024-10-07 01:00:00,zone_05,711.52,11.1752,0.9048
2024-10-07 01:00:00,zone_06,727.74,10.8166,0.8687
2024-10-07 01:00:00,zone_07,862.24,11.1553,0.8747
2024-10-07 01:00:00,zone_08,461.73,10.8623,0.9794
2024-10-07 01:00:00,zone_09,843.45,11.1253,0.9497
2024-10-07 01:00:00,zone_10,592.6,10.988,0.9722
2024-10-07 02:00:00,zone_01,345.91,11.0692,0.9385
2024-10-07 02:00:00,zone_02,608.02,10.8232,0.9766
2024-10-07 02:00:00,zone_03,913.16,11.1194,0.9552
2024-10-07 02:00:00,zone_04,697.98,11.1383,0.9391
2024-10-07 02:00:00,zone_05,826.66,11.1476,0.9443
2024-10-07 02:00:00,zone_06,755.38,10.8329,0.9298
2024-10-07 02:00:00,zone_07,822.18,10.9988,0.9396
2024-10-07 02:00:00,zone_08,785.47,11.1553,0.935
2024-10-07 02:00:00,zone_09,788.47,11.034,0.9729
2024-10-07 02:00:00,zone_10,448.15,11.1611,0.9251
2024-10-07 03:00:00,zone_01,964.78,11.1725,0.8566
2024-10-07 03:00:00,zone_02,660.26,11.0623,0.9452
2024-10-07 03:00:00,zone_03,694.07,11.0558,0.8723
2024-10-07 03:00:00,zone_04,499.04,11.0768,0.9197
2024-10-07 03:00:00,zone_05,736.48,10.9389,0.8961
2024-10-07 03:00:00,zone_06,959.21,11.1725,0.9622
2024-10-07 03:00:00,zone_07,519.47,11.1475,0.981
2024-10-07 03:00:00,zone_08,562.26,11.0618,0.9597
2024-10-07 03:00:00,zone_09,719.62,10.8065,0.987
2024-10-07 03:00:00,zone_10,417.96,11.0762,0.9526
2024-10-07 04:00:00,zone_01,811.19,10.8536,0.9249
2024-10-07 04:00:00,zone_02,556.48,11.1325,0.9565
2024-10-07 04:00:00,zone_03,467.17,11.0109,0.8554
2024-10-07 04:00:00,zone_04,875.36,11.0616,0.9245
2024-10-07 04:00:00,zone_05,790.41,10.8332,0.9814
2024-10-07 04:00:00,zone_06,524.32,10.839,0.9595
2024-10-07 04:00:00,zone_07,899.38,11.0561,0.8985
2024-10-07 04:00:00,zone_08,494.12,10.8753,0.8591
2024-10-07 04:00:00,zone_09,450.22,11.1842,0.885
2024-10-07 04:00:00,zone_10,972.19,10.9361,0.953
2024-10-07 05:00:00,zone_01,823.75,11.0159,0.937
2024-10-07 05:00:00,zone_02,607.58,10.9296,0.9593
2024-10-07 05:00:00,zone_03,875.55,10.8668,0.8643
2024-10-07 05:00:00,zone_04,640.63,11.0969,0.9363
2024-10-07 05:00:00,zone_05,686.42,11.154,0.8635
2024-10-07 05:00:00,zone_06,900.25,10.9922,0.9393
2024-10-07 05:00:00,zone_07,591.13,11.0931,0.9078
2024-10-07 05:00:00,zone_08,788.01,11.109,0.9089
2024-10-07 05:00:00,zone_09,706.42,11.1115,0.9467
2024-10-07 05:00:00,zone_10,672.41,10.8942,0.9789
2024-10-07 06:00:00,zone_01,1863.8,11.0145,0.9019
2024-10-07 06:00:00,zone_02,917.69,11.0705,0.984
2024-10-07 06:00:00,zone_03,1858.14,11.0152,0.8862
2024-10-07 06:00:00,zone_04,1338.84,11.1575,0.938
2024-10-07 06:00:00,zone_05,1252.07,10.9736,0.8854
2024-10-07 06:00:00,zone_06,1920.65,11.1647,0.9709
2024-10-07 06:00:00,zone_07,1740.93,11.1945,0.8904
2024-10-07 06:00:00,zone_08,2017.78,11.1961,0.8897
2024-10-07 06:00:00,zone_09,1825.05,11.1047,0.9527
2024-10-07 06:00:00,zone_10,1581.87,10.9727,0.9
2024-10-07 07:00:00,zone_01,837.27,10.9752,0.9717
2024-10-07 07:00:00,zone_02,818.63,10.9855,0.8756
2024-10-07 07:00:00,zone_03,1353.29,10.9387,0.8503
2024-10-07 07:00:00,zone_04,1413.67,11.0781,0.9854
2024-10-07 07:00:00,zone_05,1944.56,10.9868,0.954
2024-10-07 07:00:00,zone_06,1547.23,10.9887,0.9338
2024-10-07 07:00:00,zone_07,1040.84,10.8801,0.8829
2024-10-07 07:00:00,zone_08,925.64,10.8462,0.9339
2024-10-07 07:00:00,zone_09,1855.74,10.8193,0.8953
2024-10-07 07:00:00,zone_10,1711.92,11.0729,0.8778
2024-10-07 08:00:00,zone_01,1069.53,11.1345,0.857
2024-10-07 08:00:00,zone_02,1366.32,10.9892,0.9107
2024-10-07 08:00:00,zone_03,1563.05,11.1623,0.8771
2024-10-07 08:00:00,zone_04,2478.0,11.1401,0.9729
2024-10-07 08:00:00,zone_05,1986.38,11.0857,0.9358
2024-10-07 08:00:00,zone_06,1647.86,10.8969,0.987
2024-10-07 08:00:00,zone_07,2790.59,11.009,0.9041
2024-10-07 08:00:00,zone_08,1837.67,10.92,0.9176
2024-10-07 08:00:00,zone_09,1155.76,11.0886,0.9261
2024-10-07 08:00:00,zone_10,1311.51,11.0638,0.952
2024-10-07 09:00:00,zone_01,1971.12,10.9864,0.859
2024-10-07 09:00:00,zone_02,2481.92,11.0972,0.8699
2024-10-07 09:00:00,zone_03,2233.71,11.1355,0.8911
2024-10-07 09:00:00,zone_04,2292.55,11.0759,0.9848
2024-10-07 09:00:00,zone_05,1442.11,11.1176,0.925
2024-10-07 09:00:00,zone_06,1859.74,10.9402,0.9651
2024-10-07 09:00:00,zone_07,2637.67,10.8826,0.8512
2024-10-07 09:00:00,zone_08,1339.64,11.0586,0.907
2024-10-07 09:00:00,zone_09,1602.15,10.9386,0.9608
2024-10-07 09:00:00,zone_10,1858.54,10.9709,0.9095
2024-10-07 10:00:00,zone_01,1383.92,10.9345,0.9164
2024-10-07 10:00:00,zone_02,2363.04,11.101,0.9125
2024-10-07 10:00:00,zone_03,1395.59,11.1682,0.9425
2024-10-07 10:00:00,zone_04,1399.49,10.9059,0.8707
2024-10-07 10:00:00,zone_05,1847.09,10.841,0.952
2024-10-07 10:00:00,zone_06,2489.01,11.1275,0.9893
2024-10-07 10:00:00,zone_07,1240.3,10.8544,0.9153
2024-10-07 10:00:00,zone_08,2589.2,10.97,0.8789
2024-10-07 10:00:00,zone_09,1746.27,11.059,0.8702
2024-10-07 10:00:00,zone_10,1245.15,11.0659,0.9264
2024-10-07 11:00:00,zone_01,1328.81,11.1833,0.9476
2024-10-07 11:00:00,zone_02,2094.85,10.8041,0.9515
2024-10-07 11:00:00,zone_03,2790.49,11.029,0.9558
2024-10-07 11:00:00,zone_04,1834.24,10.8644,0.9553
2024-10-07 11:00:00,zone_05,1732.92,11.1638,0.8521
2024-10-07 11:00:00,zone_06,2647.16,10.9359,0.9486
2024-10-07 11:00:00,zone_07,2555.78,11.06,0.8998
2024-10-07 11:00:00,zone_08,1986.68,10.954,0.9645
2024-10-07 11:00:00,zone_09,2342.75,10.9182,0.9456
2024-10-07 11:00:00,zone_10,2801.27,11.1294,0.9465
2024-10-07 12:00:00,zone_01,2398.01,11.1811,0.8629
2024-10-07 12:00:00,zone_02,1766.29,11.0225,0.8733
2024-10-07 12:00:00,zone_03,1980.88,11.1025,0.8908
2024-10-07 12:00:00,zone_04,1682.73,10.9514,0.9705
2024-10-07 12:00:00,zone_05,1370.48,10.8741,0.894
2024-10-07 12:00:00,zone_06,2094.33,11.0095,0.9706
2024-10-07 12:00:00,zone_07,2222.87,10.8471,0.9791
2024-10-07 12:00:00,zone_08,2643.18,11.0592,0.9514
2024-10-07 12:00:00,zone_09,1879.61,11.1904,0.9596
2024-10-07 12:00:00,zone_10,1310.35,11.1892,0.8528
2024-10-07 13:00:00,zone_01,1704.55,10.8311,0.8971
2024-10-07 13:00:00,zone_02,1506.14,10.8317,0.8729
2024-10-07 13:00:00,zone_03,2105.46,10.8158,0.9148
2024-10-07 13:00:00,zone_04,2589.28,11.0669,0.8946
2024-10-07 13:00:00,zone_05,1367.94,11.0513,0.8956
2024-10-07 13:00:00,zone_06,2366.37,10.996,0.9215
2024-10-07 13:00:00,zone_07,2109.77,10.8244,0.8594
2024-10-07 13:00:00,zone_08,2239.39,10.8406,0.9002
2024-10-07 13:00:00,zone_09,2690.63,10.8007,0.9279
2024-10-07 13:00:00,zone_10,2190.85,11.1855,0.9093
2024-10-07 14:00:00,zone_01,1772.33,11.0769,0.9699
2024-10-07 14:00:00,zone_02,2820.51,10.8866,0.9311
2024-10-07 14:00:00,zone_03,2433.88,10.8117,0.9555
2024-10-07 14:00:00,zone_04,2655.83,11.0326,0.8709
2024-10-07 14:00:00,zone_05,2698.69,10.8251,0.9452
2024-10-07 14:00:00,zone_06,2047.75,10.9757,0.9826
2024-10-07 14:00:00,zone_07,2065.09,11.1952,0.9632
2024-10-07 14:00:00,zone_08,2096.88,11.082,0.9319
2024-10-07 14:00:00,zone_09,1318.34,10.9992,0.8946
2024-10-07 14:00:00,zone_10,2165.21,11.1077,0.8853
2024-10-07 15:00:00,zone_01,1792.85,10.8416,0.9029
2024-10-07 15:00:00,zone_02,1397.75,10.9149,0.9685
2024-10-07 15:00:00,zone_03,1479.73,11.1126,0.9112
2024-10-07 15:00:00,zone_04,1174.66,10.851,0.9458
2024-10-07 15:00:00,zone_05,1933.59,11.0846,0.9182
2024-10-07 15:00:00,zone_06,1960.12,10.9059,0.9287
2024-10-07 15:00:00,zone_07,2802.35,11.1858,0.8775
2024-10-07 15:00:00,zone_08,1916.54,10.9663,0.9685
2024-10-07 15:00:00,zone_09,2680.8,11.1094,0.9363
2024-10-07 15:00:00,zone_10,1507.67,10.9733,0.9864
2024-10-07 16:00:00,zone_01,2256.04,11.1829,0.9026
2024-10-07 16:00:00,zone_02,2598.99,10.9256,0.9533
2024-10-07 16:00:00,zone_03,1730.64,11.1568,0.9318
2024-10-07 16:00:00,zone_04,1840.97,10.8834,0.9787
2024-10-07 16:00:00,zone_05,1628.4,11.0107,0.9148
2024-10-07 16:00:00,zone_06,2419.87,10.9469,0.8683
2024-10-07 16:00:00,zone_07,2354.14,11.0806,0.9483
2024-10-07 16:00:00,zone_08,2667.38,10.9969,0.9682
2024-10-07 16:00:00,zone_09,2132.37,11.0012,0.9634
2024-10-07 16:00:00,zone_10,2653.58,10.9069,0.9246
2024-10-07 17:00:00,zone_01,1975.84,10.9451,0.8876
2024-10-07 17:00:00,zone_02,2722.13,10.9413,0.891
2024-10-07 17:00:00,zone_03,1961.28,10.816,0.871
2024-10-07 17:00:00,zone_04,1904.96,11.1467,0.9876
2024-10-07 17:00:00,zone_05,2336.23,11.0912,0.911
2024-10-07 17:00:00,zone_06,2148.94,11.1474,0.9523
2024-10-07 17:00:00,zone_07,1989.32,10.8597,0.8589
2024-10-07 17:00:00,zone_08,1339.78,10.9734,0.9399
2024-10-07 17:00:00,zone_09,2450.33,11.197,0.9758
2024-10-07 17:00:00,zone_10,2305.31,11.0036,0.8535
2024-10-07 18:00:00,zone_01,1658.1,10.8839,0.9059
2024-10-07 18:00:00,zone_02,2166.39,10.9586,0.9227
2024-10-07 18:00:00,zone_03,2878.62,11.0216,0.9004
2024-10-07 18:00:00,zone_04,2105.96,11.1356,0.9594
2024-10-07 18:00:00,zone_05,1253.6,11.0486,0.9395
2024-10-07 18:00:00,zone_06,2018.02,10.9669,0.8949
2024-10-07 18:00:00,zone_07,2211.47,11.1452,0.911
2024-10-07 18:00:00,zone_08,1472.08,10.8834,0.8633
2024-10-07 18:00:00,zone_09,2682.05,11.0575,0.9144
2024-10-07 18:00:00,zone_10,2580.09,10.8433,0.8895
2024-10-07 19:00:00,zone_01,1984.35,10.9814,0.9882
2024-10-07 19:00:00,zone_02,2383.79,10.99,0.8511
2024-10-07 19:00:00,zone_03,2725.3,10.9666,0.8731
2024-10-07 19:00:00,zone_04,2101.16,10.9027,0.8798
2024-10-07 19:00:00,zone_05,1964.22,11.0322,0.9247
2024-10-07 19:00:00,zone_06,2397.19,11.0149,0.9396
2024-10-07 19:00:00,zone_07,1208.61,11.1986,0.9093
2024-10-07 19:00:00,zone_08,1608.07,11.1267,0.9705
2024-10-07 19:00:00,zone_09,2591.2,11.006,0.9379
2024-10-07 19:00:00,zone_10,2713.23,11.0796,0.8764
2024-10-07 20:00:00,zone_01,2276.68,10.8352,0.9776
2024-10-07 20:00:00,zone_02,2401.74,10.9184,0.9859
2024-10-07 20:00:00,zone_03,1595.59,11.0616,0.9012
2024-10-07 20:00:00,zone_04,1673.85,10.8108,0.9043
2024-10-07 20:00:00,zone_05,2229.74,10.9799,0.9307
2024-10-07 20:00:00,zone_06,1359.23,11.1759,0.8622
2024-10-07 20:00:00,zone_07,1179.54,10.8552,0.9342
2024-10-07 20:00:00,zone_08,1441.63,11.1288,0.868
2024-10-07 20:00:00,zone_09,1451.56,11.1583,0.9407
2024-10-07 20:00:00,zone_10,1777.58,11.0435,0.8969
2024-10-07 21:00:00,zone_01,1606.6,10.8789,0.978
2024-10-07 21:00:00,zone_02,1240.01,11.0908,0.861
2024-10-07 21:00:00,zone_03,1489.87,10.9598,0.935
2024-10-07 21:00:00,zone_04,1838.44,10.9195,0.912
2024-10-07 21:00:00,zone_05,1447.27,11.1113,0.8885
2024-10-07 21:00:00,zone_06,1336.29,10.8153,0.8731
2024-10-07 21:00:00,zone_07,1768.69,11.0991,0.8512
2024-10-07 21:00:00,zone_08,1980.99,10.9814,0.8765
2024-10-07 21:00:00,zone_09,1720.22,11.1779,0.9331
2024-10-07 21:00:00,zone_10,881.31,10.9105,0.8839
2024-10-07 22:00:00,zone_01,902.8,10.9508,0.9434
2024-10-07 22:00:00,zone_02,1207.46,11.0365,0.9077
2024-10-07 22:00:00,zone_03,1704.51,10.991,0.9704
2024-10-07 22:00:00,zone_04,1828.77,11.194,0.8511
2024-10-07 22:00:00,zone_05,1212.06,10.8552,0.9032
2024-10-07 22:00:00,zone_06,1934.59,10.9478,0.8636
2024-10-07 22:00:00,zone_07,1526.44,11.0605,0.9783
2024-10-07 22:00:00,zone_08,1075.88,10.8084,0.9781
2024-10-07 22:00:00,zone_09,1761.1,10.8386,0.9733
2024-10-07 22:00:00,zone_10,1190.0,11.0316,0.983
2024-10-07 23:00:00,zone_01,572.11,11.1742,0.9639
2024-10-07 23:00:00,zone_02,919.18,10.8757,0.9312
2024-10-07 23:00:00,zone_03,914.08,11.0345,0.8542
2024-10-07 23:00:00,zone_04,476.33,11.0703,0.9585
2024-10-07 23:00:00,zone_05,787.5,11.0992,0.9174
2024-10-07 23:00:00,zone_06,867.13,10.846,0.8612
2024-10-07 23:00:00,zone_07,781.46,10.9317,0.8764
2024-10-07 23:00:00,zone_08,588.81,11.0679,0.9694
2024-10-07 23:00:00,zone_09,701.23,10.8607,0.8657
2024-10-07 23:00:00,zone_10,774.01,10.8719,0.8951
2024-10-08 00:00:00,zone_01,899.4,11.0305,0.9389
2024-10-08 00:00:00,zone_02,730.64,10.8679,0.9789
2024-10-08 00:00:00,zone_03,781.56,10.9891,0.8877
2024-10-08 00:00:00,zone_04,757.83,11.0861,0.9506
2024-10-08 00:00:00,zone_05,571.77,10.9542,0.8556
2024-10-08 00:00:00,zone_06,905.84,10.9143,0.9653
2024-10-08 00:00:00,zone_07,468.65,11.0237,0.8532
2024-10-08 00:00:00,zone_08,966.15,10.8506,0.8597
2024-10-08 00:00:00,zone_09,807.63,11.1572,0.9072
2024-10-08 00:00:00,zone_10,793.43,10.8837,0.9217
2024-10-08 01:00:00,zone_01,444.91,10.9275,0.9036
2024-10-08 01:00:00,zone_02,1015.14,11.0409,0.8935
2024-10-08 01:00:00,zone_03,376.71,11.0217,0.9404
2024-10-08 01:00:00,zone_04,803.64,11.1403,0.9011
2024-10-08 01:00:00,zone_05,941.72,10.808,0.9328
2024-10-08 01:00:00,zone_06,439.9,10.8515,0.9401
2024-10-08 01:00:00,zone_07,1098.04,10.8803,0.9767
2024-10-08 01:00:00,zone_08,547.0,10.9672,0.9259
2024-10-08 01:00:00,zone_09,783.68,11.0947,0.9468
2024-10-08 01:00:00,zone_10,974.45,10.8664,0.8773
2024-10-08 02:00:00,zone_01,901.05,11.1029,0.9269
2024-10-08 02:00:00,zone_02,318.76,11.1722,0.9422
2024-10-08 02:00:00,zone_03,630.09,11.0235,0.9245
2024-10-08 02:00:00,zone_04,632.52,10.8983,0.9854
2024-10-08 02:00:00,zone_05,583.31,11.0744,0.8631
2024-10-08 02:00:00,zone_06,814.42,10.8095,0.8761
2024-10-08 02:00:00,zone_07,558.09,11.1057,0.891
2024-10-08 02:00:00,zone_08,823.88,11.0955,0.9341
2024-10-08 02:00:00,zone_09,488.27,10.9395,0.9305
2024-10-08 02:00:00,zone_10,1017.27,10.8348,0.8586
2024-10-08 03:00:00,zone_01,740.19,11.1518,0.8643
2024-10-08 03:00:00,zone_02,924.74,10.9578,0.8809
2024-10-08 03:00:00,zone_03,441.26,10.867,0.9122
2024-10-08 03:00:00,zone_04,482.8,11.0584,0.9466
2024-10-08 03:00:00,zone_05,734.23,10.8988,0.8861
2024-10-08 03:00:00,zone_06,448.99,10.8064,0.9279
2024-10-08 03:00:00,zone_07,941.0,11.0259,0.8893
2024-10-08 03:00:00,zone_08,588.74,10.9798,0.8841
2024-10-08 03:00:00,zone_09,734.11,11.0329,0.8763
2024-10-08 03:00:00,zone_10,929.52,10.8356,0.9033
2024-10-08 04:00:00,zone_01,605.96,11.1248,0.9553
2024-10-08 04:00:00,zone_02,432.04,10.9958,0.8611
2024-10-08 04:00:00,zone_03,916.76,10.8939,0.9355
2024-10-08 04:00:00,zone_04,988.96,10.8545,0.9263
2024-10-08 04:00:00,zone_05,689.61,10.9238,0.9855
2024-10-08 04:00:00,zone_06,492.49,11.0955,0.9161
2024-10-08 04:00:00,zone_07,804.55,11.0501,0.9503
2024-10-08 04:00:00,zone_08,963.05,10.9789,0.8816
2024-10-08 04:00:00,zone_09,1018.98,11.1788,0.877
2024-10-08 04:00:00,zone_10,452.9,10.8446,0.9847
2024-10-08 05:00:00,zone_01,503.68,11.1232,0.9827
2024-10-08 05:00:00,zone_02,808.49,10.877,0.9701
2024-10-08 05:00:00,zone_03,925.18,11.0426,0.9518
2024-10-08 05:00:00,zone_04,788.92,11.0226,0.8624
2024-10-08 05:00:00,zone_05,843.93,10.8767,0.9701
2024-10-08 05:00:00,zone_06,516.07,10.9403,0.9813
2024-10-08 05:00:00,zone_07,567.87,10.9028,0.9594
2024-10-08 05:00:00,zone_08,578.13,10.8845,0.8772
2024-10-08 05:00:00,zone_09,990.61,11.1054,0.9164
2024-10-08 05:00:00,zone_10,751.0,11.0543,0.9634
2024-10-08 06:00:00,zone_01,1499.36,11.1968,0.9188
2024-10-08 06:00:00,zone_02,1144.56,10.8652,0.9821
2024-10-08 06:00:00,zone_03,1348.12,10.9754,0.854
2024-10-08 06:00:00,zone_04,2003.43,10.8755,0.9523
2024-10-08 06:00:00,zone_05,1132.77,10.8028,0.9196
2024-10-08 06:00:00,zone_06,1781.95,11.132,0.9449
2024-10-08 06:00:00,zone_07,1554.63,11.1513,0.9338
2024-10-08 06:00:00,zone_08,884.82,11.1571,0.9557
2024-10-08 06:00:00,zone_09,1172.98,11.1662,0.9808
2024-10-08 06:00:00,zone_10,1375.14,11.0677,0.8908
2024-10-08 07:00:00,zone_01,863.22,11.1189,0.9039
2024-10-08 07:00:00,zone_02,1314.46,11.1856,0.8765
2024-10-08 07:00:00,zone_03,1934.87,11.007,0.989
2024-10-08 07:00:00,zone_04,1648.25,10.8237,0.9398
2024-10-08 07:00:00,zone_05,1315.8,11.0591,0.8921
2024-10-08 07:00:00,zone_06,1475.66,10.9704,0.9609
2024-10-08 07:00:00,zone_07,1601.26,11.1844,0.8766
2024-10-08 07:00:00,zone_08,1514.49,11.1891,0.8998
2024-10-08 07:00:00,zone_09,1758.17,11.0502,0.8726
2024-10-08 07:00:00,zone_10,1380.14,11.0981,0.8876
2024-10-08 08:00:00,zone_01,1676.46,10.9712,0.9382
2024-10-08 08:00:00,zone_02,1909.06,11.1379,0.9226
2024-10-08 08:00:00,zone_03,2055.08,10.9536,0.9253
2024-10-08 08:00:00,zone_04,2635.12,10.9619,0.979
2024-10-08 08:00:00,zone_05,1179.91,11.0682,0.9859
2024-10-08 08:00:00,zone_06,2787.67,11.0866,0.8685
2024-10-08 08:00:00,zone_07,2390.37,11.1302,0.8712
2024-10-08 08:00:00,zone_08,1407.38,10.8247,0.969
2024-10-08 08:00:00,zone_09,1408.3,11.1113,0.8699
2024-10-08 08:00:00,zone_10,1492.99,10.8874,0.9516
2024-10-08 09:00:00,zone_01,1362.99,10.8527,0.9678
2024-10-08 09:00:00,zone_02,1916.93,11.1017,0.9205
2024-10-08 09:00:00,zone_03,2524.96,11.1502,0.88
2024-10-08 09:00:00,zone_04,2614.04,10.8792,0.947
2024-10-08 09:00:00,zone_05,2284.21,10.8259,0.8564
2024-10-08 09:00:00,zone_06,2337.01,11.1869,0.9266
2024-10-08 09:00:00,zone_07,1170.26,11.0236,0.9493
2024-10-08 09:00:00,zone_08,2275.98,10.9554,0.9737
2024-10-08 09:00:00,zone_09,1500.42,10.8987,0.8606
2024-10-08 09:00:00,zone_10,2671.85,11.1276,0.9819
2024-10-08 10:00:00,zone_01,2760.35,10.8224,0.8892
2024-10-08 10:00:00,zone_02,2621.35,10.9882,0.8967
2024-10-08 10:00:00,zone_03,1208.49,11.0877,0.8801
2024-10-08 10:00:00,zone_04,1492.16,10.8212,0.9079
2024-10-08 10:00:00,zone_05,2757.93,11.0824,0.8818
2024-10-08 10:00:00,zone_06,1818.44,11.1652,0.9327
2024-10-08 10:00:00,zone_07,2108.75,11.1922,0.8823
2024-10-08 10:00:00,zone_08,2248.68,10.9358,0.9507
2024-10-08 10:00:00,zone_09,2716.12,11.0628,0.8842
2024-10-08 10:00:00,zone_10,2191.84,11.078,0.9518
2024-10-08 11:00:00,zone_01,1445.95,11.0287,0.9477
2024-10-08 11:00:00,zone_02,1179.06,11.1561,0.951
2024-10-08 11:00:00,zone_03,1199.9,11.114,0.8644
2024-10-08 11:00:00,zone_04,1311.38,11.0371,0.9705
2024-10-08 11:00:00,zone_05,2658.85,10.9741,0.9479
2024-10-08 11:00:00,zone_06,2675.27,11.0771,0.9848
2024-10-08 11:00:00,zone_07,2449.42,10.8874,0.9085
2024-10-08 11:00:00,zone_08,1759.77,11.1967,0.9303
2024-10-08 11:00:00,zone_09,1448.11,10.9616,0.9626
2024-10-08 11:00:00,zone_10,2202.74,11.1312,0.9339
2024-10-08 12:00:00,zone_01,1867.69,11.1846,0.9361
2024-10-08 12:00:00,zone_02,1233.54,10.884,0.9832
2024-10-08 12:00:00,zone_03,2443.5,10.9801,0.914
2024-10-08 12:00:00,zone_04,1775.41,10.9726,0.8923
2024-10-08 12:00:00,zone_05,1943.14,11.1589,0.8908
2024-10-08 12:00:00,zone_06,1201.17,11.177,0.9272
2024-10-08 12:00:00,zone_07,1831.2,10.8591,0.935
2024-10-08 12:00:00,zone_08,1755.79,10.8745,0.8536
2024-10-08 12:00:00,zone_09,1198.4,10.9721,0.893
2024-10-08 12:00:00,zone_10,2613.62,11.0627,0.9072
2024-10-08 13:00:00,zone_01,1417.79,11.0213,0.9158
2024-10-08 13:00:00,zone_02,1631.49,10.9099,0.9833
2024-10-08 13:00:00,zone_03,2637.39,10.9836,0.9867
2024-10-08 13:00:00,zone_04,1840.05,11.1115,0.8843
2024-10-08 13:00:00,zone_05,1883.36,11.1279,0.894
2024-10-08 13:00:00,zone_06,1274.66,11.1931,0.9269
2024-10-08 13:00:00,zone_07,2713.18,10.9944,0.851
2024-10-08 13:00:00,zone_08,1710.38,10.9266,0.8703
2024-10-08 13:00:00,zone_09,1614.18,10.9603,0.8673
2024-10-08 13:00:00,zone_10,1416.2,11.0601,0.894
2024-10-08 14:00:00,zone_01,2443.49,10.9262,0.8724
2024-10-08 14:00:00,zone_02,2573.87,11.0266,0.9044
2024-10-08 14:00:00,zone_03,2256.51,11.1307,0.8836
2024-10-08 14:00:00,zone_04,1738.68,10.8633,0.905
2024-10-08 14:00:00,zone_05,2327.41,11.1576,0.9733
2024-10-08 14:00:00,zone_06,2635.54,10.8498,0.9013
2024-10-08 14:00:00,zone_07,2079.95,11.0757,0.9653
2024-10-08 14:00:00,zone_08,1393.41,10.8076,0.9705
2024-10-08 14:00:00,zone_09,2306.53,10.9746,0.9097
2024-10-08 14:00:00,zone_10,2145.46,10.9214,0.8754
2024-10-08 15:00:00,zone_01,1478.2,10.9789,0.8979
2024-10-08 15:00:00,zone_02,2214.56,10.8271,0.8909
2024-10-08 15:00:00,zone_03,1867.29,10.8141,0.8585
2024-10-08 15:00:00,zone_04,2543.86,10.9268,0.9518
2024-10-08 15:00:00,zone_05,1992.97,10.8218,0.9597
2024-10-08 15:00:00,zone_06,1380.4,11.1038,0.9632
2024-10-08 15:00:00,zone_07,2844.04,11.0829,0.8805
2024-10-08 15:00:00,zone_08,2768.83,10.8455,0.9277
2024-10-08 15:00:00,zone_09,1578.84,11.0427,0.8621
2024-10-08 15:00:00,zone_10,1570.47,11.0547,0.8654
2024-10-08 16:00:00,zone_01,1638.74,11.1845,0.8864
2024-10-08 16:00:00,zone_02,2168.35,11.0881,0.9589
2024-10-08 16:00:00,zone_03,2744.06,11.0959,0.9394
